sensor_1_x,sensor_1_y,sensor_1_z,sensor_1_magnitude,sensor_2_x,sensor_2_y,sensor_2_z,sensor_2_magnitude,sensor_3_x,sensor_3_y,sensor_3_z,sensor_3_magnitude,sensor_4_x,sensor_4_y,sensor_4_z,sensor_4_magnitude,sensor_5_x,sensor_5_y,sensor_5_z,sensor_5_magnitude,sensor_6_x,sensor_6_y,sensor_6_z,sensor_6_magnitude,sensor_7_x,sensor_7_y,sensor_7_z,sensor_7_magnitude,sensor_8_x,sensor_8_y,sensor_8_z,sensor_8_magnitude,sensor_9_x,sensor_9_y,sensor_9_z,sensor_9_magnitude,sensor_10_x,sensor_10_y,sensor_10_z,sensor_10_magnitude,sensor_11_x,sensor_11_y,sensor_11_z,sensor_11_magnitude,sensor_12_x,sensor_12_y,sensor_12_z,sensor_12_magnitude
1.505987,-0.276070,2.193047,2.674634,1.478465,-0.286412,2.116638,2.597701,1.453596,-0.268527,2.103266,2.570754,1.328722,0.264523,-2.096310,2.495995,1.410514,0.335184,-2.246709,2.673873,1.331776,0.316775,-2.170519,2.566149,-1.356049,0.313653,2.105496,2.523958,-1.340180,0.270439,2.187105,2.579273,-1.349904,0.190056,2.175428,2.567265,-1.345392,-0.268669,-2.056017,2.471734,-1.355803,-0.318402,-2.072995,2.497377,-1.350355,-0.274296,-2.126010,2.533499
1.506459,-0.276995,2.192130,2.674243,1.478259,-0.286156,2.118113,2.598757,1.453183,-0.269243,2.103927,2.571136,1.328571,0.264878,-2.097563,2.497004,1.411562,0.335804,-2.245689,2.673647,1.332137,0.317700,-2.171439,2.567229,-1.355946,0.314525,2.104825,2.523450,-1.340180,0.269563,2.188602,2.580451,-1.349391,0.190935,2.174397,2.566187,-1.345641,-0.268918,-2.056063,2.471935,-1.356261,-0.318401,-2.073596,2.498124,-1.349531,-0.274613,-2.126864,2.533811
1.504991,-0.277166,2.192443,2.673691,1.478053,-0.286362,2.118369,2.598871,1.453338,-0.269141,2.103726,2.571048,1.328874,0.264673,-2.096911,2.496596,1.411457,0.336429,-2.245439,2.673460,1.331569,0.317286,-2.171078,2.566578,-1.355638,0.313602,2.106002,2.524152,-1.340751,0.269510,2.186514,2.578971,-1.349852,0.190057,2.174465,2.566422,-1.346089,-0.268819,-2.056262,2.472334,-1.355651,-0.318454,-2.074043,2.498171,-1.350303,-0.274297,-2.127629,2.534830
1.505567,-0.277211,2.193061,2.674527,1.478620,-0.286719,2.118220,2.599111,1.453286,-0.268936,2.104779,2.571860,1.328874,0.264977,-2.097016,2.496717,1.411300,0.337158,-2.245654,2.673650,1.331827,0.316929,-2.170874,2.566496,-1.355381,0.313500,2.106004,2.524003,-1.339608,0.270492,2.187612,2.579411,-1.349750,0.190623,2.175772,2.567517,-1.345293,-0.268619,-2.056213,2.471837,-1.355549,-0.318504,-2.074991,2.498909,-1.350200,-0.274759,-2.127975,2.535116
1.505148,-0.277371,2.193011,2.674267,1.478672,-0.286411,2.117810,2.598773,1.453441,-0.269141,2.105437,2.572507,1.328469,0.265436,-2.096228,2.495889,1.411614,0.336793,-2.246943,2.674852,1.331517,0.317594,-2.170421,2.566034,-1.355586,0.314423,2.105990,2.524216,-1.340387,0.270335,2.187619,2.579805,-1.350417,0.190665,2.175011,2.567227,-1.345492,-0.268719,-2.056408,2.472119,-1.355143,-0.319162,-2.073730,2.497725,-1.350303,-0.275066,-2.126807,2.534223
1.505620,-0.277366,2.193268,2.674742,1.478929,-0.286717,2.117456,2.598665,1.453441,-0.268885,2.103572,2.570954,1.328773,0.265028,-2.096718,2.496418,1.411300,0.336065,-2.246570,2.674282,1.331672,0.317954,-2.170273,2.566034,-1.355586,0.314526,2.105482,2.523806,-1.340491,0.270283,2.188488,2.580591,-1.349698,0.190521,2.175216,2.567012,-1.344944,-0.268569,-2.055625,2.471153,-1.355346,-0.320071,-2.075063,2.499059,-1.350355,-0.275423,-2.126650,2.534158
1.505515,-0.277005,2.194036,2.675276,1.478465,-0.286515,2.118880,2.599539,1.453648,-0.269551,2.103985,2.571479,1.329026,0.264772,-2.096464,2.496313,1.411143,0.336274,-2.246003,2.673749,1.332034,0.316930,-2.171230,2.566904,-1.355998,0.314576,2.105583,2.524117,-1.340439,0.270181,2.187469,2.579689,-1.349750,0.190007,2.175378,2.567138,-1.345044,-0.269465,-2.056981,2.472433,-1.355905,-0.319564,-2.073874,2.498310,-1.349479,-0.274562,-2.126763,2.533693
1.505095,-0.277422,2.192652,2.673948,1.477434,-0.286468,2.117453,2.597784,1.453183,-0.269858,2.104137,2.571372,1.328368,0.265893,-2.096088,2.495765,1.411457,0.336065,-2.245589,2.673541,1.332085,0.316930,-2.169914,2.565818,-1.355021,0.314732,2.104415,2.522637,-1.340543,0.270283,2.186907,2.579277,-1.349801,0.190314,2.175220,2.567054,-1.344844,-0.269415,-2.056001,2.471504,-1.354939,-0.319264,-2.073177,2.497169,-1.349891,-0.275633,-2.126595,2.533888
1.505095,-0.277113,2.191670,2.673111,1.477743,-0.287338,2.117969,2.598477,1.453338,-0.270370,2.104849,2.572096,1.328368,0.265791,-2.096982,2.496506,1.411562,0.336220,-2.245230,2.673314,1.331362,0.317183,-2.171127,2.566500,-1.355432,0.314782,2.104921,2.523287,-1.340180,0.270439,2.187973,2.580008,-1.350417,0.190306,2.176690,2.568623,-1.345641,-0.269068,-2.055717,2.471664,-1.355295,-0.319061,-2.073882,2.497921,-1.349531,-0.275074,-2.126503,2.533557
1.505305,-0.277989,2.191782,2.673412,1.478569,-0.286360,2.117962,2.598833,1.453596,-0.270524,2.104551,2.572015,1.327964,0.265594,-2.095235,2.494803,1.411719,0.336012,-2.245538,2.673630,1.331879,0.317237,-2.171130,2.566777,-1.354866,0.314835,2.104818,2.522904,-1.340439,0.270850,2.187762,2.580008,-1.349647,0.190624,2.174758,2.566604,-1.345343,-0.269068,-2.055765,2.471541,-1.355346,-0.319162,-2.074880,2.498790,-1.350149,-0.275016,-2.126707,2.534051
1.505148,-0.278145,2.193638,2.674861,1.478104,-0.286362,2.117605,2.598278,1.453441,-0.269961,2.103637,2.571120,1.328419,0.265538,-2.096230,2.495874,1.412138,0.337259,-2.246487,2.674805,1.332240,0.318111,-2.171492,2.567379,-1.355381,0.314628,2.105632,2.523833,-1.340543,0.269768,2.189162,2.581135,-1.349339,0.190987,2.174700,2.566420,-1.345691,-0.269167,-2.056695,2.472515,-1.355448,-0.319414,-2.075325,2.499248,-1.349737,-0.275789,-2.126998,2.534160
1.505567,-0.277572,2.192189,2.673850,1.478104,-0.286414,2.118574,2.599073,1.453958,-0.269654,2.103888,2.571585,1.329379,0.264718,-2.097360,2.497247,1.411352,0.336429,-2.245851,2.673752,1.332189,0.318522,-2.171596,2.567492,-1.354815,0.314732,2.105123,2.523118,-1.340439,0.270850,2.188068,2.580268,-1.349442,0.191960,2.175087,2.566875,-1.345094,-0.269963,-2.056776,2.472344,-1.355498,-0.318959,-2.074883,2.498850,-1.349634,-0.275431,-2.127509,2.534495
1.505567,-0.277521,2.192703,2.674266,1.478156,-0.286362,2.117758,2.598432,1.453803,-0.270320,2.105003,2.572480,1.328267,0.265236,-2.096324,2.495840,1.410671,0.337316,-2.246221,2.673814,1.331879,0.318520,-2.171746,2.567458,-1.355535,0.314166,2.104728,2.523105,-1.340283,0.271057,2.187400,2.579641,-1.350058,0.191080,2.174750,2.566847,-1.345293,-0.269914,-2.056876,2.472530,-1.355244,-0.319162,-2.075679,2.499399,-1.349582,-0.275688,-2.127353,2.534365
1.504623,-0.277686,2.192758,2.673797,1.478156,-0.287747,2.118024,2.598801,1.454061,-0.270217,2.105255,2.572821,1.328672,0.265738,-2.096981,2.496661,1.411510,0.337157,-2.245448,2.673588,1.332757,0.319346,-2.171301,2.567639,-1.355021,0.314732,2.105782,2.523778,-1.339868,0.270852,2.186892,2.578973,-1.350109,0.190772,2.175263,2.567286,-1.345591,-0.269466,-2.056298,2.472163,-1.355346,-0.319566,-2.074372,2.498421,-1.349891,-0.276197,-2.127901,2.535045
1.504886,-0.277890,2.192966,2.674136,1.477950,-0.286825,2.117558,2.598202,1.454216,-0.270678,2.105413,2.573087,1.327964,0.265695,-2.096183,2.495610,1.410514,0.337525,-2.247566,2.674888,1.332808,0.318525,-2.173423,2.569359,-1.355124,0.314475,2.105027,2.523171,-1.339244,0.271369,2.186062,2.578000,-1.349493,0.191036,2.174091,2.565989,-1.344844,-0.269166,-2.056495,2.471888,-1.355193,-0.319465,-2.075124,2.498949,-1.350407,-0.275833,-2.127756,2.535159
1.505829,-0.277931,2.192656,2.674418,1.478207,-0.286413,2.119032,2.599505,1.453648,-0.270473,2.105054,2.572450,1.328166,0.265035,-2.096570,2.495971,1.411352,0.336689,-2.247560,2.675220,1.331879,0.318417,-2.172303,2.567915,-1.355175,0.314732,2.104668,2.522932,-1.339348,0.271266,2.186422,2.578348,-1.350263,0.190975,2.174549,2.566777,-1.344745,-0.269465,-2.055657,2.471169,-1.355143,-0.319668,-2.074370,2.498322,-1.349840,-0.275890,-2.126187,2.533546
