sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
9.851172,-0.738574,11.170410,9.795508,-0.742578,10.883105,9.665625,-0.592383,10.947656,9.195508,0.600684,-11.175488,9.387305,0.945605,-11.486621,9.127246,0.868555,-11.457520,-9.265625,0.838477,11.150195,-9.141406,0.616602,11.451660,-9.209180,0.302734,11.457422,-9.476367,-0.670020,-11.213477,-9.376465,-1.017090,-11.113574,-9.274023,-0.753418,-11.302051
9.851270,-0.740137,11.172949,9.797461,-0.740625,10.885352,9.667578,-0.591895,10.950977,9.197461,0.598437,-11.174316,9.388770,0.944922,-11.484180,9.127734,0.868359,-11.458887,-9.266797,0.837207,11.147656,-9.144238,0.618164,11.454004,-9.210742,0.301758,11.455664,-9.477441,-0.669336,-11.213281,-9.377734,-1.018750,-11.112500,-9.275684,-0.753223,-11.300977
9.853613,-0.738867,11.172852,9.798633,-0.740723,10.885352,9.671289,-0.591113,10.954004,9.197559,0.598437,-11.172070,9.389453,0.944434,-11.485059,9.129297,0.867969,-11.456055,-9.270215,0.839063,11.151953,-9.141797,0.617188,11.451270,-9.213086,0.299512,11.456641,-9.477051,-0.668848,-11.213965,-9.378027,-1.016895,-11.112402,-9.275684,-0.752734,-11.299707
9.854199,-0.739258,11.176074,9.798047,-0.740527,10.885742,9.671680,-0.591016,10.953906,9.197656,0.598242,-11.171289,9.386621,0.945801,-11.483203,9.129492,0.868359,-11.459082,-9.272070,0.837793,11.153809,-9.143359,0.616309,11.452441,-9.212500,0.300098,11.455469,-9.476660,-0.669531,-11.210352,-9.375684,-1.015625,-11.111230,-9.274902,-0.753027,-11.299219
9.854395,-0.738770,11.176758,9.800195,-0.739355,10.889551,9.671289,-0.591016,10.955078,9.197754,0.599219,-11.173633,9.389844,0.945410,-11.486328,9.128516,0.868359,-11.458984,-9.271777,0.837891,11.152441,-9.146289,0.616309,11.457715,-9.215039,0.299316,11.459180,-9.477344,-0.669141,-11.211230,-9.378613,-1.016699,-11.114355,-9.273242,-0.752246,-11.301855
9.855957,-0.739844,11.176074,9.798730,-0.739551,10.885449,9.671680,-0.590723,10.953320,9.196582,0.597168,-11.172266,9.388281,0.942773,-11.486914,9.128906,0.867480,-11.458008,-9.271973,0.836426,11.156250,-9.145020,0.613867,11.454590,-9.213770,0.301367,11.460449,-9.476953,-0.668750,-11.210547,-9.377344,-1.016211,-11.111914,-9.274023,-0.752637,-11.297363
9.855371,-0.738477,11.175684,9.799121,-0.738965,10.884375,9.671484,-0.589355,10.952148,9.198145,0.600000,-11.172070,9.388477,0.944629,-11.483887,9.126758,0.867969,-11.455566,-9.271680,0.837500,11.152637,-9.141406,0.616699,11.447949,-9.212891,0.299902,11.455664,-9.476465,-0.668359,-11.209375,-9.375977,-1.015625,-11.112109,-9.272852,-0.751758,-11.296875
9.856348,-0.738184,11.178516,9.798828,-0.739160,10.886426,9.672754,-0.591992,10.954395,9.197852,0.596777,-11.172266,9.390234,0.944238,-11.483594,9.127637,0.867090,-11.457129,-9.270703,0.838184,11.154590,-9.143555,0.616016,11.454590,-9.214258,0.299609,11.459082,-9.477734,-0.668750,-11.210742,-9.377441,-1.017285,-11.113086,-9.273926,-0.753711,-11.296680
9.855273,-0.737793,11.177344,9.799805,-0.739551,10.887305,9.673438,-0.591699,10.955273,9.197559,0.597168,-11.171582,9.387109,0.942480,-11.482715,9.126758,0.867676,-11.455762,-9.271387,0.837598,11.154492,-9.142578,0.616699,11.451855,-9.215039,0.299707,11.460840,-9.476367,-0.669141,-11.210352,-9.377051,-1.015723,-11.113086,-9.275586,-0.753223,-11.296289
9.854395,-0.739648,11.175000,9.800488,-0.739844,10.884961,9.670312,-0.591699,10.954297,9.196875,0.597949,-11.168359,9.386914,0.942969,-11.480176,9.125781,0.867090,-11.453027,-9.269336,0.838672,11.151953,-9.142188,0.615820,11.446777,-9.212207,0.300293,11.455566,-9.476367,-0.669824,-11.209180,-9.377539,-1.016309,-11.111816,-9.273633,-0.751563,-11.294043
9.854492,-0.739062,11.172754,9.799609,-0.739746,10.885254,9.669824,-0.591309,10.949512,9.197461,0.597852,-11.171484,9.388477,0.943457,-11.480469,9.124414,0.867676,-11.451953,-9.271191,0.837695,11.155078,-9.145312,0.615430,11.453418,-9.211621,0.301172,11.454102,-9.478027,-0.668945,-11.209961,-9.377246,-1.015234,-11.114160,-9.274023,-0.753027,-11.298535
9.855664,-0.737793,11.173340,9.799316,-0.737891,10.884961,9.670215,-0.591797,10.952051,9.198145,0.598047,-11.169531,9.390527,0.943750,-11.480859,9.127734,0.867480,-11.455371,-9.269922,0.838086,11.151465,-9.144238,0.615527,11.450781,-9.211328,0.299609,11.454297,-9.477344,-0.668945,-11.207910,-9.377539,-1.014941,-11.111328,-9.275488,-0.752246,-11.297656
9.855371,-0.738477,11.173633,9.801172,-0.739746,10.884668,9.671094,-0.591406,10.950293,9.197168,0.597656,-11.169141,9.391211,0.943945,-11.484180,9.129199,0.867090,-11.455469,-9.270117,0.839453,11.151074,-9.143848,0.616602,11.450879,-9.212695,0.299316,11.453906,-9.479590,-0.669531,-11.209473,-9.379004,-1.015137,-11.113672,-9.274902,-0.752734,-11.296582
9.857520,-0.737500,11.176855,9.803418,-0.739258,10.885156,9.672949,-0.591211,10.952832,9.198633,0.597168,-11.172559,9.392871,0.944043,-11.487207,9.129297,0.866992,-11.457715,-9.269922,0.836719,11.149219,-9.143750,0.614941,11.449609,-9.213770,0.298535,11.457617,-9.478906,-0.669824,-11.212012,-9.379980,-1.015137,-11.115527,-9.279004,-0.753711,-11.299121
9.855762,-0.738379,11.174219,9.799316,-0.738574,10.885156,9.672461,-0.590723,10.951270,9.200684,0.598047,-11.172949,9.394824,0.946387,-11.487500,9.131152,0.866504,-11.461426,-9.266406,0.837695,11.147949,-9.141504,0.614844,11.448242,-9.212207,0.301367,11.453223,-9.481445,-0.669238,-11.213477,-9.381055,-1.015039,-11.114453,-9.277832,-0.752344,-11.298828
9.855273,-0.738281,11.174707,9.798535,-0.738965,10.882812,9.670508,-0.589160,10.949023,9.201172,0.598730,-11.176953,9.393750,0.942871,-11.488379,9.131641,0.866602,-11.461621,-9.268457,0.837598,11.146777,-9.140820,0.614551,11.446582,-9.213672,0.301563,11.454199,-9.482812,-0.669336,-11.215332,-9.380566,-1.015527,-11.114648,-9.277637,-0.752734,-11.301660
9.852148,-0.738184,11.170508,9.798047,-0.738379,10.882324,9.667285,-0.591406,10.945898,9.200391,0.597656,-11.175098,9.392383,0.944141,-11.485938,9.130469,0.867480,-11.459668,-9.266992,0.836719,11.147461,-9.141797,0.614355,11.448926,-9.210352,0.300195,11.452148,-9.482422,-0.669141,-11.213086,-9.380566,-1.016211,-11.114453,-9.276367,-0.752734,-11.296387
9.880859,-0.738086,11.146777,9.827148,-0.739648,10.854004,9.698438,-0.590625,10.920117,9.233008,0.599121,-11.148730,9.423340,0.945410,-11.460156,9.163867,0.866992,-11.432129,-9.300293,0.838086,11.118750,-9.177539,0.615234,11.418457,-9.246777,0.301074,11.421289,-9.518359,-0.667773,-11.184375,-9.416309,-1.015820,-11.083594,-9.314355,-0.754395,-11.266016
10.104102,-0.736621,10.945605,10.041504,-0.736133,10.655078,9.920996,-0.591504,10.723242,9.457910,0.603418,-10.954688,9.655762,0.945801,-11.262109,9.399902,0.866699,-11.239258,-9.529590,0.835059,10.920898,-9.416309,0.613672,11.225586,-9.488086,0.295703,11.221191,-9.756055,-0.660840,-10.981055,-9.655762,-1.017578,-10.879199,-9.558789,-0.755566,-11.065332
10.499805,-0.735840,10.568359,10.421875,-0.734961,10.280273,10.311230,-0.593945,10.356250,9.853613,0.612305,-10.599219,10.063965,0.949609,-10.900684,9.808301,0.868750,-10.889941,-9.927832,0.831934,10.564746,-9.828223,0.615332,10.879297,-9.901074,0.293750,10.870996,-10.153613,-0.649902,-10.620996,-10.053320,-1.017676,-10.513965,-9.964648,-0.761621,-10.706738
10.898438,-0.736621,10.154102,10.809375,-0.731250,9.866895,10.699902,-0.594727,9.951465,10.255762,0.624316,-10.211621,10.472070,0.951074,-10.505273,10.219629,0.868262,-10.509961,-10.328223,0.829590,10.177051,-10.241992,0.616797,10.500293,-10.306836,0.292090,10.480078,-10.550586,-0.642383,-10.230176,-10.449609,-1.019043,-10.122852,-10.368359,-0.767773,-10.323926
11.293848,-0.736035,9.705859,11.183789,-0.729199,9.419824,11.085254,-0.597949,9.511426,10.651758,0.632422,-9.790039,10.880469,0.954590,-10.076758,10.627930,0.866992,-10.098145,-10.722070,0.827637,9.756543,-10.650195,0.616406,10.090820,-10.710938,0.291406,10.058887,-10.945020,-0.631934,-9.804883,-10.839941,-1.018359,-9.698633,-10.765527,-0.772266,-9.902832
11.677441,-0.734375,9.232617,11.550781,-0.724902,8.946387,11.459766,-0.599609,9.049512,11.039062,0.640234,-9.345020,11.273730,0.954785,-9.619824,11.027441,0.866309,-9.656152,-11.105273,0.823047,9.308301,-11.049023,0.616699,9.648535,-11.106445,0.289453,9.610449,-11.326758,-0.618066,-9.353027,-11.221484,-1.019043,-9.251660,-11.153418,-0.776563,-9.456348
12.020312,-0.732520,8.768164,11.881641,-0.720020,8.483887,11.796875,-0.602832,8.595801,11.380859,0.649414,-8.899316,11.626855,0.952832,-9.168945,11.381836,0.864160,-9.217871,-11.447754,0.818262,8.867090,-11.401758,0.616602,9.210156,-11.459961,0.289160,9.167969,-11.670117,-0.608301,-8.906543,-11.562695,-1.017480,-8.800293,-11.503613,-0.782129,-9.017969
