sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
6.245410,-0.670020,7.631934,6.232617,-0.662988,7.438477,6.126074,-0.552832,7.474902,5.804492,0.512305,-7.641504,5.920020,0.775488,-7.843066,5.762793,0.749121,-7.816406,-5.880664,0.707324,7.614355,-5.788770,0.569629,7.807031,-5.822168,0.395410,7.816309,-6.039551,-0.646973,-7.654199,-5.953711,-0.855957,-7.588867,-5.882520,-0.663281,-7.720898
6.242871,-0.670703,7.631738,6.231934,-0.662891,7.438770,6.127832,-0.553418,7.475293,5.804883,0.511816,-7.642188,5.921680,0.773047,-7.845508,5.761719,0.749414,-7.816406,-5.879883,0.705957,7.615039,-5.787305,0.568164,7.807715,-5.821875,0.395801,7.819043,-6.039062,-0.646777,-7.655273,-5.954199,-0.854199,-7.589453,-5.881445,-0.661719,-7.722656
6.242676,-0.669531,7.631250,6.233301,-0.664062,7.442090,6.127930,-0.552930,7.475000,5.803809,0.511133,-7.641309,5.917871,0.772754,-7.846875,5.760547,0.749902,-7.815820,-5.877734,0.708008,7.614453,-5.787402,0.568066,7.805664,-5.820898,0.394824,7.818848,-6.039160,-0.648340,-7.655566,-5.953613,-0.855469,-7.592285,-5.880859,-0.663379,-7.722168
6.243652,-0.669043,7.631543,6.233398,-0.663086,7.441699,6.126855,-0.552246,7.475879,5.804004,0.511426,-7.637500,5.918359,0.772852,-7.847461,5.762891,0.748828,-7.816699,-5.878613,0.708398,7.614941,-5.787695,0.570312,7.808789,-5.820703,0.395508,7.820215,-6.039551,-0.647949,-7.655078,-5.952637,-0.855957,-7.589844,-5.882520,-0.663184,-7.720703
6.243652,-0.669727,7.631445,6.233105,-0.664453,7.443945,6.128418,-0.553125,7.476660,5.802637,0.512109,-7.638379,5.918066,0.774512,-7.843555,5.760449,0.748340,-7.816309,-5.879395,0.708203,7.617676,-5.787207,0.568066,7.810937,-5.821484,0.394629,7.818359,-6.038867,-0.647656,-7.655566,-5.952930,-0.856641,-7.588867,-5.880664,-0.661719,-7.721094
6.242871,-0.670215,7.633008,6.233691,-0.662695,7.443262,6.127148,-0.551953,7.475684,5.801367,0.511816,-7.639746,5.918652,0.774609,-7.842969,5.759082,0.749805,-7.816309,-5.878809,0.707812,7.616016,-5.787598,0.570215,7.812891,-5.822168,0.397266,7.822754,-6.038574,-0.648633,-7.655566,-5.952246,-0.856738,-7.590527,-5.881445,-0.662695,-7.722266
6.243066,-0.667969,7.632129,6.233496,-0.663477,7.442285,6.126465,-0.554102,7.474609,5.803223,0.512305,-7.639258,5.916309,0.772949,-7.844922,5.760059,0.748926,-7.815039,-5.878418,0.705566,7.615234,-5.787598,0.570215,7.809668,-5.822266,0.395508,7.822852,-6.037988,-0.648730,-7.656543,-5.952148,-0.856641,-7.591406,-5.881934,-0.662012,-7.723730
6.243555,-0.669141,7.629590,6.232812,-0.662500,7.440234,6.127344,-0.553320,7.474805,5.803418,0.512305,-7.640723,5.918652,0.774219,-7.844043,5.760645,0.748242,-7.817578,-5.878711,0.707227,7.612793,-5.787695,0.568945,7.809375,-5.821973,0.398047,7.820410,-6.038965,-0.647461,-7.654980,-5.951367,-0.856738,-7.589453,-5.880371,-0.663086,-7.721387
6.243652,-0.669043,7.630664,6.233789,-0.664746,7.444043,6.128613,-0.553809,7.478027,5.803711,0.513184,-7.639648,5.918066,0.773145,-7.844531,5.761914,0.748242,-7.818750,-5.879004,0.708301,7.615137,-5.787695,0.568262,7.809961,-5.822656,0.396484,7.821484,-6.038672,-0.647754,-7.655273,-5.951367,-0.856152,-7.588867,-5.882715,-0.664844,-7.722266
6.243945,-0.670117,7.633594,6.234668,-0.663574,7.443359,6.128027,-0.552148,7.478223,5.802441,0.511328,-7.641113,5.916699,0.775000,-7.846973,5.760742,0.749023,-7.815137,-5.879590,0.708691,7.615723,-5.786230,0.569434,7.810254,-5.822754,0.397461,7.820898,-6.038379,-0.648340,-7.656250,-5.951270,-0.855664,-7.588281,-5.880566,-0.663184,-7.720898
