timestamp,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
2026-04-28T20:38:13.700324,0.359668,-0.7417969,24.75107,0.7067383,-0.8098633,24.2835,0.3327148,-0.5113281,24.30674,-0.4345703,0.3289063,-24.20684,-0.4766602,0.9222656,-24.67061,-0.8759766,0.9013672,-24.24209,0.3359375,0.9496094,23.90742,0.8851562,0.5766602,24.32324,0.7104492,0.2253906,24.37578,0.08066406,-0.9288086,-24.31348,0.1760742,-1.039941,-24.05557,0.4911133,-0.6092773,-24.2209
2026-04-28T20:38:13.830538,0.359082,-0.7407227,24.75059,0.7045898,-0.8098633,24.27891,0.3307617,-0.5106445,24.30957,-0.4357422,0.3282227,-24.21016,-0.4770508,0.9203125,-24.66904,-0.8787109,0.9005859,-24.23994,0.3382812,0.9532227,23.9749,0.8838867,0.5753906,24.32344,0.7104492,0.2246094,24.37725,0.08320313,-0.9273438,-24.31309,0.1770508,-1.03916,-24.05596,0.490625,-0.6082031,-24.21953
2026-04-28T20:38:13.959019,0.3606445,-0.740918,24.75088,0.7056641,-0.8086914,24.27803,0.3320312,-0.5081055,24.30322,-0.4356445,0.3270508,-24.20586,-0.4763672,0.922168,-24.67002,-0.8763672,0.9012695,-24.23975,0.3385742,0.9558594,24.09932,0.8853516,0.5775391,24.32578,0.7101563,0.2239258,24.37637,0.08310547,-0.9268555,-24.31328,0.1745117,-1.039746,-24.05771,0.4916992,-0.6064453,-24.2251
2026-04-28T20:38:14.088417,0.3605469,-0.7415039,24.74326,0.7067383,-0.8100586,24.28057,0.3337891,-0.512207,24.30293,-0.434668,0.328125,-24.20127,-0.4748047,0.9227539,-24.66553,-0.8748047,0.8989258,-24.23301,0.3370117,0.9570312,24.09736,0.8833008,0.5774414,24.31914,0.7094727,0.2255859,24.36992,0.08125,-0.9262695,-24.30879,0.1745117,-1.041602,-24.05449,0.4900391,-0.6084961,-24.221
2026-04-28T20:38:14.216795,0.3583008,-0.7400391,24.74727,0.7046875,-0.8080078,24.27959,0.331543,-0.5102539,24.29961,-0.4368164,0.3254883,-24.20098,-0.4759766,0.9207031,-24.66309,-0.8759766,0.8990234,-24.23604,0.3394531,0.9570312,24.09629,0.8863281,0.5767578,24.32686,0.709668,0.2240234,24.37354,0.08271484,-0.9268555,-24.30762,0.1767578,-1.038379,-24.05479,0.4911133,-0.6072266,-24.22324
2026-04-28T20:38:14.346641,0.3607422,-0.7376953,24.74795,0.7057617,-0.8069336,24.27979,0.334082,-0.5094727,24.30088,-0.4351563,0.3248047,-24.20127,-0.4742188,0.9217773,-24.66387,-0.8743164,0.8978516,-24.23379,0.337207,0.9549805,24.09688,0.8838867,0.5755859,24.32236,0.7088867,0.2235352,24.37676,0.08085937,-0.9243164,-24.31172,0.1756836,-1.038281,-24.05039,0.4891602,-0.6063477,-24.22129
2026-04-28T20:38:14.475439,0.3621094,-0.7366211,24.74326,0.7081055,-0.8075195,24.27783,0.3351562,-0.5075195,24.30039,-0.4324219,0.3245117,-24.19951,-0.4745117,0.91875,-24.66484,-0.8730469,0.8972656,-24.23164,0.3369141,0.9552734,24.09678,0.8813477,0.5729492,24.32119,0.7069336,0.2214844,24.3708,0.07871094,-0.9239258,-24.30801,0.1731445,-1.036816,-24.05078,0.4879883,-0.6049805,-24.22529
2026-04-28T20:38:14.605291,0.3615234,-0.7374023,24.74238,0.7068359,-0.8060547,24.27764,0.3334961,-0.5080078,24.2999,-0.434082,0.3241211,-24.20049,-0.4735352,0.9175781,-24.65947,-0.8753906,0.8950195,-24.22881,0.3383789,0.9554687,24.08955,0.8826172,0.5739258,24.32246,0.7092773,0.2208008,24.3708,0.08173828,-0.9236328,-24.30732,0.1757812,-1.037305,-24.05225,0.4905273,-0.6047852,-24.22256
2026-04-28T20:38:14.733346,0.3583984,-0.7388672,24.73887,0.7063477,-0.8047852,24.27139,0.33125,-0.5089844,24.29785,-0.4360352,0.3251953,-24.20146,-0.4772461,0.9174805,-24.66025,-0.8759766,0.8957031,-24.22617,0.3395508,0.9553711,24.09111,0.884668,0.5745117,24.31738,0.7108398,0.2199219,24.3666,0.08251953,-0.9224609,-24.30937,0.1751953,-1.035254,-24.05146,0.4911133,-0.6053711,-24.22061
2026-04-28T20:38:14.862683,0.3583984,-0.7367187,24.73672,0.7064453,-0.8032227,24.27422,0.3321289,-0.5087891,24.29883,-0.4353516,0.3246094,-24.20098,-0.4741211,0.918457,-24.65576,-0.8744141,0.8944336,-24.22295,0.3378906,0.9557617,24.09062,0.8827148,0.5738281,24.31602,0.7100586,0.2204102,24.36592,0.08291016,-0.9230469,-24.30713,0.1758789,-1.035449,-24.04902,0.4916016,-0.6041992,-24.21943
