timestamp,sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
2026-04-20T18:06:52.255907,1.13623,0.5972656,26.14941,1.475488,0.5010742,25.71748,1.067578,0.8271484,25.3582,0.2905273,-0.9851562,-25.45039,0.2575195,-0.3797852,-25.99063,-0.2020508,-0.4131836,-25.52949,-0.347168,-0.3321289,25.27324,0.2206055,-0.7527344,25.67441,0.04970703,-1.165039,25.84648,-0.5897461,0.3945312,-25.71182,-0.5422852,0.2416016,-25.55918,-0.2110352,0.7148438,-25.5377
2026-04-20T18:06:52.385260,1.134473,0.5989258,26.14805,1.476758,0.502832,25.71553,1.066992,0.8272461,25.35674,0.2897461,-0.9852539,-25.44971,0.2563477,-0.3805664,-25.98857,-0.2066406,-0.4130859,-25.52686,-0.3452148,-0.3329102,25.27178,0.2207031,-0.7570313,25.67539,0.05175781,-1.163867,25.84238,-0.5879883,0.396582,-25.71123,-0.5405273,0.2420898,-25.55615,-0.2100586,0.7139648,-25.5418
2026-04-20T18:06:52.514340,1.133984,0.6,26.14795,1.475293,0.503418,25.7127,1.067578,0.828418,25.35605,0.2892578,-0.9874023,-25.44473,0.2575195,-0.3808594,-25.98584,-0.2069336,-0.4139648,-25.52666,-0.3444336,-0.3333008,25.27031,0.2214844,-0.7584961,25.67949,0.05117187,-1.163965,25.84102,-0.587207,0.3970703,-25.7123,-0.5408203,0.2448242,-25.55449,-0.2092773,0.7155273,-25.54072
2026-04-20T18:06:52.642833,1.133008,0.6012695,26.14961,1.473535,0.5018555,25.7123,1.06543,0.8285156,25.35342,0.2873047,-0.9853516,-25.4501,0.2533203,-0.3825195,-25.98584,-0.2066406,-0.4128906,-25.52783,-0.3453125,-0.3331055,25.26807,0.2229492,-0.7555664,25.67646,0.05410156,-1.165234,25.84258,-0.5860352,0.3970703,-25.70986,-0.5393555,0.2444336,-25.55371,-0.2094727,0.7132812,-25.54277
2026-04-20T18:06:52.772353,1.133008,0.5983398,26.14824,1.475098,0.502832,25.71309,1.066699,0.8276367,25.35693,0.2882812,-0.9848633,-25.45059,0.2560547,-0.3797852,-25.98535,-0.2053711,-0.4103516,-25.52793,-0.3424805,-0.33125,25.26484,0.221582,-0.7550781,25.67715,0.05253906,-1.163477,25.83643,-0.5891602,0.3953125,-25.7124,-0.5400391,0.2429688,-25.55723,-0.2098633,0.712793,-25.53994
2026-04-20T18:06:52.900756,1.133496,0.5984375,26.14648,1.474805,0.5020508,25.71025,1.067383,0.8267578,25.35332,0.290332,-0.9832031,-25.45039,0.2553711,-0.3819336,-25.98574,-0.2051758,-0.4113281,-25.52598,-0.3458008,-0.3321289,25.26377,0.2206055,-0.7552734,25.67471,0.04970703,-1.16377,25.83896,-0.5878906,0.3942383,-25.70957,-0.5411133,0.2424805,-25.55654,-0.2117188,0.7112305,-25.53623
2026-04-20T18:06:53.029807,1.135547,0.5974609,26.14629,1.475684,0.5010742,25.70605,1.069238,0.8262695,25.35303,0.2901367,-0.9837891,-25.44941,0.2574219,-0.3788086,-25.98486,-0.2036133,-0.4086914,-25.5252,-0.3458008,-0.3305664,25.2626,0.2212891,-0.7545898,25.67031,0.05,-1.163086,25.83643,-0.5879883,0.3938477,-25.71182,-0.5398437,0.2423828,-25.56055,-0.2110352,0.7129883,-25.53828
2026-04-20T18:06:53.160009,1.137305,0.5978516,26.14062,1.476074,0.5026367,25.70996,1.068945,0.8268555,25.34639,0.2921875,-0.9856445,-25.44902,0.2594727,-0.3804688,-25.98467,-0.2025391,-0.4121094,-25.5252,-0.3490234,-0.3308594,25.25732,0.2179687,-0.7561523,25.66855,0.04863281,-1.1625,25.83213,-0.5894531,0.3949219,-25.7084,-0.5428711,0.2431641,-25.55762,-0.2119141,0.7129883,-25.5374
2026-04-20T18:06:53.288952,1.131543,0.5995117,26.14336,1.473047,0.5003906,25.70479,1.06543,0.8275391,25.35439,0.2879883,-0.9851562,-25.44912,0.2560547,-0.381543,-25.98584,-0.2067383,-0.4106445,-25.52363,-0.3451172,-0.3329102,25.26143,0.2216797,-0.756543,25.66826,0.05341797,-1.163867,25.83271,-0.5873047,0.3950195,-25.70859,-0.5402344,0.2411133,-25.55352,-0.2081055,0.7144531,-25.53203
2026-04-20T18:06:53.417056,1.131348,0.5983398,26.13984,1.471973,0.5024414,25.70615,1.06377,0.8277344,25.34482,0.2856445,-0.9863281,-25.44668,0.2539062,-0.3816406,-25.98301,-0.2075195,-0.4125977,-25.52314,-0.3439453,-0.331543,25.25615,0.2234375,-0.75625,25.66904,0.05429688,-1.162988,25.82939,-0.5864258,0.3957031,-25.70439,-0.5388672,0.2430664,-25.55195,-0.2089844,0.7132812,-25.53271
2026-04-20T18:06:53.546069,1.134473,0.600293,26.13662,1.473926,0.5042969,25.7042,1.067187,0.8288086,25.34531,0.2882812,-0.9853516,-25.44473,0.2555664,-0.38125,-25.98447,-0.2057617,-0.4148438,-25.52197,-0.3448242,-0.3332031,25.25234,0.2208984,-0.7564453,25.66826,0.05185547,-1.163672,25.82539,-0.5884766,0.3955078,-25.70586,-0.540918,0.2439453,-25.55303,-0.2095703,0.7146484,-25.53223
2026-04-20T18:06:53.675574,1.13291,0.600293,26.13857,1.474902,0.5012695,25.70029,1.06709,0.8262695,25.34473,0.2875,-0.9848633,-25.44355,0.2567383,-0.3820312,-25.98369,-0.2064453,-0.4124023,-25.52109,-0.3453125,-0.3328125,25.24873,0.222168,-0.7545898,25.65928,0.0515625,-1.163184,25.82617,-0.5871094,0.3967773,-25.70273,-0.5399414,0.2444336,-25.55205,-0.209375,0.7138672,-25.53174
2026-04-20T18:06:53.804682,1.133887,0.6003906,26.13486,1.473926,0.5032227,25.70215,1.064648,0.8296875,25.34346,0.2870117,-0.9865234,-25.4416,0.25625,-0.3811523,-25.98008,-0.2054688,-0.4135742,-25.51416,-0.344043,-0.3332031,25.25527,0.2213867,-0.7552734,25.65264,0.05234375,-1.163281,25.81982,-0.5862305,0.3973633,-25.7,-0.5396484,0.2443359,-25.55098,-0.209082,0.7149414,-25.52598
2026-04-20T18:06:53.933924,1.133008,0.5981445,26.13691,1.473437,0.5037109,25.70488,1.065039,0.8279297,25.34395,0.2876953,-0.984375,-25.44238,0.2550781,-0.3816406,-25.97861,-0.2064453,-0.4112305,-25.51816,-0.3446289,-0.3320312,25.25195,0.2228516,-0.7547852,25.65625,0.05292969,-1.163477,25.82187,-0.5875977,0.3953125,-25.70234,-0.5389648,0.2427734,-25.54922,-0.2078125,0.7141602,-25.52471
2026-04-20T18:06:54.063429,1.137305,0.6001953,26.13799,1.477246,0.5056641,25.70391,1.067871,0.830957,25.34375,0.2894531,-0.9878906,-25.44092,0.2573242,-0.3828125,-25.97676,-0.2036133,-0.4151367,-25.51865,-0.3464844,-0.3329102,25.25078,0.2202148,-0.75625,25.66006,0.05009766,-1.16377,25.81875,-0.5888672,0.3969727,-25.7001,-0.543457,0.2442383,-25.54258,-0.2115234,0.715332,-25.52158
2026-04-20T18:06:54.192716,1.13584,0.6037109,26.14092,1.47666,0.5061523,25.70137,1.068262,0.8334961,25.3415,0.290918,-0.9913086,-25.43652,0.259668,-0.3855469,-25.97539,-0.2027344,-0.4183594,-25.51221,-0.3458008,-0.3358398,25.24707,0.21875,-0.759082,25.64922,0.04892578,-1.16748,25.81465,-0.5916016,0.4005859,-25.69502,-0.5427734,0.2490234,-25.53711,-0.2118164,0.7171875,-25.52197
2026-04-20T18:06:54.322015,1.136426,0.6019531,26.14307,1.475879,0.5063477,25.70322,1.069434,0.8339844,25.34873,0.2907227,-0.9891602,-25.43955,0.2604492,-0.3866211,-25.9748,-0.2035156,-0.4170898,-25.51738,-0.3473633,-0.3347656,25.24893,0.2198242,-0.7591797,25.65195,0.04726562,-1.166699,25.81387,-0.5902344,0.3987305,-25.69678,-0.5414062,0.2470703,-25.5374,-0.2137695,0.7160156,-25.51621
2026-04-20T18:06:54.451068,1.139063,0.6006836,26.14707,1.478027,0.5063477,25.70732,1.07168,0.8329102,25.3541,0.2938477,-0.9891602,-25.4418,0.2616211,-0.3821289,-25.97656,-0.200293,-0.4143555,-25.51543,-0.3507812,-0.3355469,25.25059,0.215918,-0.7571289,25.65732,0.04492188,-1.165625,25.81465,-0.5931641,0.3980469,-25.69756,-0.5453125,0.2458008,-25.53623,-0.2160156,0.7151367,-25.51289
2026-04-20T18:06:54.579008,1.139844,0.5987305,26.15,1.480176,0.5021484,25.70713,1.072656,0.8300781,25.35146,0.2931641,-0.9838867,-25.44316,0.2619141,-0.3800781,-25.98203,-0.1994141,-0.412793,-25.5209,-0.3493164,-0.3322266,25.254,0.2158203,-0.7564453,25.65225,0.04521484,-1.163281,25.81504,-0.5933594,0.3960938,-25.69775,-0.5467773,0.2432617,-25.54033,-0.2149414,0.7131836,-25.52119
2026-04-20T18:06:54.707920,1.13877,0.5977539,26.15371,1.479883,0.5001953,25.70732,1.071582,0.8283203,25.35059,0.2932617,-0.9834961,-25.44512,0.2599609,-0.3785156,-25.9834,-0.2014648,-0.4112305,-25.52129,-0.3494141,-0.3302734,25.25313,0.2173828,-0.7550781,25.65391,0.04775391,-1.160059,25.81436,-0.5925781,0.3948242,-25.70039,-0.5439453,0.2414062,-25.54238,-0.2137695,0.7110352,-25.51729
2026-04-20T18:06:54.836585,1.136719,0.5989258,26.14951,1.477051,0.5035156,25.70508,1.068652,0.8300781,25.35039,0.2898438,-0.9859375,-25.44541,0.2586914,-0.3818359,-25.98213,-0.203125,-0.4132812,-25.52061,-0.3467773,-0.3293945,25.25078,0.2199219,-0.7554688,25.65264,0.04951172,-1.162305,25.81006,-0.5893555,0.3962891,-25.69775,-0.5410156,0.2436523,-25.54014,-0.2107422,0.7135742,-25.5168
2026-04-20T18:06:54.966031,1.133594,0.5988281,26.14844,1.474902,0.5033203,25.7082,1.065039,0.8300781,25.34961,0.2880859,-0.9858398,-25.44561,0.2552734,-0.3819336,-25.98262,-0.2054688,-0.4131836,-25.52168,-0.3449219,-0.3330078,25.25107,0.2216797,-0.75625,25.64727,0.05263672,-1.162695,25.80898,-0.5867187,0.3957031,-25.69873,-0.5405273,0.2438477,-25.54004,-0.2085937,0.7132812,-25.5167
2026-04-20T18:06:55.095248,1.133008,0.600293,26.14404,1.47373,0.5054688,25.70352,1.065625,0.83125,25.34736,0.2880859,-0.9886719,-25.44961,0.2558594,-0.3821289,-25.98311,-0.2055664,-0.4142578,-25.52031,-0.3452148,-0.3350586,25.24844,0.2232422,-0.7568359,25.64502,0.05283203,-1.163086,25.80674,-0.5865234,0.3992188,-25.69707,-0.5397461,0.2446289,-25.54062,-0.2082031,0.7158203,-25.51494
2026-04-20T18:06:55.224564,1.13252,0.6000977,26.14248,1.472949,0.5047852,25.70303,1.06377,0.8303711,25.35371,0.2857422,-0.9875977,-25.44639,0.2546875,-0.3807617,-25.98164,-0.2072266,-0.4133789,-25.51865,-0.3420898,-0.334668,25.24902,0.2222656,-0.7566406,25.64199,0.053125,-1.163574,25.80293,-0.5869141,0.3974609,-25.69902,-0.5395508,0.2459961,-25.53604,-0.2082031,0.7124023,-25.51572
2026-04-20T18:06:55.353206,1.135059,0.5987305,26.14229,1.473828,0.5041016,25.70283,1.066309,0.8287109,25.3459,0.2875977,-0.9875977,-25.44824,0.2555664,-0.3820312,-25.98047,-0.2054688,-0.4134766,-25.51709,-0.3460937,-0.334082,25.24443,0.2219727,-0.7570313,25.6502,0.05273438,-1.163574,25.80195,-0.5874023,0.3958984,-25.6959,-0.5387695,0.2436523,-25.53623,-0.2084961,0.7164063,-25.51816
2026-04-20T18:06:55.483134,1.136719,0.5981445,26.14072,1.475586,0.5017578,25.70059,1.068066,0.827832,25.34082,0.2891602,-0.9851562,-25.44707,0.2575195,-0.3796875,-25.97949,-0.2041016,-0.4125,-25.51963,-0.3466797,-0.3300781,25.24258,0.2185547,-0.7541016,25.64688,0.04970703,-1.161035,25.80303,-0.5904297,0.3951172,-25.69697,-0.5412109,0.2433594,-25.53701,-0.2115234,0.7123047,-25.51758
2026-04-20T18:06:55.612830,1.133105,0.5983398,26.13828,1.474219,0.502832,25.69951,1.065039,0.8295898,25.3418,0.2875,-0.9857422,-25.44307,0.2546875,-0.3801758,-25.97578,-0.2073242,-0.4118164,-25.51621,-0.3423828,-0.331543,25.23691,0.2234375,-0.7538086,25.63711,0.05253906,-1.161914,25.79688,-0.5863281,0.3970703,-25.6958,-0.5379883,0.2429688,-25.53447,-0.2088867,0.7135742,-25.51191
2026-04-20T18:06:55.741096,1.132129,0.5975586,26.14062,1.472168,0.5026367,25.70068,1.062207,0.8273438,25.34365,0.2845703,-0.9860352,-25.4458,0.2517578,-0.3817383,-25.97383,-0.2078125,-0.4125,-25.51377,-0.3413086,-0.3319336,25.23623,0.224707,-0.7556641,25.63818,0.05371094,-1.161816,25.7959,-0.5842773,0.3955078,-25.69023,-0.5374023,0.2423828,-25.53271,-0.2073242,0.7133789,-25.51367
2026-04-20T18:06:55.870559,1.131641,0.6000977,26.13789,1.471777,0.5043945,25.69629,1.066016,0.8302734,25.34434,0.2866211,-0.9879883,-25.44033,0.2550781,-0.3841797,-25.97168,-0.20625,-0.4140625,-25.51719,-0.3431641,-0.3318359,25.23125,0.2216797,-0.7573242,25.63896,0.05244141,-1.163281,25.79492,-0.5857422,0.3960938,-25.68652,-0.5374023,0.2442383,-25.53447,-0.2069336,0.7149414,-25.50918
2026-04-20T18:06:55.998643,1.131934,0.5972656,26.1377,1.471973,0.5026367,25.6958,1.064258,0.8285156,25.34434,0.2880859,-0.9845703,-25.44277,0.2537109,-0.3807617,-25.975,-0.2081055,-0.4112305,-25.51338,-0.343457,-0.331543,25.23652,0.2243164,-0.755957,25.63867,0.05371094,-1.160254,25.79688,-0.5853516,0.3941406,-25.68594,-0.537793,0.2421875,-25.5335,-0.2073242,0.7128906,-25.51328
2026-04-20T18:06:56.128619,1.135352,0.5995117,26.13437,1.474902,0.5033203,25.69482,1.067187,0.8295898,25.34033,0.2892578,-0.9864258,-25.44121,0.2581055,-0.3814453,-25.97354,-0.2060547,-0.4141602,-25.51406,-0.3452148,-0.3304687,25.2293,0.2204102,-0.7574219,25.6335,0.05078125,-1.161816,25.79609,-0.5882812,0.3959961,-25.68643,-0.5410156,0.2414062,-25.53076,-0.2115234,0.7141602,-25.51016
2026-04-20T18:06:56.256967,1.133301,0.5986328,26.13848,1.474609,0.5046875,25.69355,1.065723,0.8293945,25.33711,0.2865234,-0.9857422,-25.43945,0.2557617,-0.3810547,-25.97178,-0.2060547,-0.4118164,-25.51162,-0.3438477,-0.3316406,25.23184,0.2216797,-0.7555664,25.63311,0.05166016,-1.161426,25.79805,-0.5862305,0.3969727,-25.68613,-0.5385742,0.243457,-25.53252,-0.209082,0.7139648,-25.51475
2026-04-20T18:06:56.385643,1.132715,0.5994141,26.13721,1.473242,0.5044922,25.69492,1.066113,0.8296875,25.33965,0.2874023,-0.9883789,-25.43594,0.2543945,-0.3836914,-25.97031,-0.2068359,-0.4139648,-25.5123,-0.34375,-0.3329102,25.23633,0.2211914,-0.7574219,25.63643,0.05136719,-1.162305,25.7957,-0.5862305,0.396582,-25.68799,-0.5387695,0.2441406,-25.53184,-0.2081055,0.7148438,-25.51367
2026-04-20T18:06:56.514938,1.134375,0.5995117,26.13564,1.47373,0.5056641,25.69043,1.06748,0.8307617,25.33975,0.2904297,-0.9873047,-25.43418,0.2564453,-0.384082,-25.97109,-0.2047852,-0.415332,-25.51611,-0.3458008,-0.3335938,25.23252,0.2202148,-0.7568359,25.64082,0.05068359,-1.164844,25.79443,-0.5886719,0.397168,-25.68848,-0.5400391,0.2439453,-25.53242,-0.2099609,0.7175781,-25.51348
2026-04-20T18:06:56.645273,1.135938,0.5994141,26.13232,1.47666,0.5040039,25.69053,1.068652,0.83125,25.33975,0.2908203,-0.9869141,-25.43418,0.2569336,-0.3838867,-25.96846,-0.203125,-0.4142578,-25.51416,-0.3470703,-0.3316406,25.229,0.2186523,-0.7555664,25.63555,0.04902344,-1.163379,25.7959,-0.5892578,0.3972656,-25.68682,-0.5430664,0.2423828,-25.53281,-0.2129883,0.7142578,-25.51279
2026-04-20T18:06:56.773520,1.133594,0.6001953,26.13027,1.474805,0.5060547,25.6918,1.066699,0.8308594,25.33818,0.2892578,-0.9860352,-25.4332,0.2582031,-0.3854492,-25.96953,-0.2041992,-0.4147461,-25.51348,-0.3462891,-0.3313477,25.23096,0.2195313,-0.759082,25.63809,0.05087891,-1.163672,25.79668,-0.5894531,0.3985352,-25.68965,-0.5402344,0.246582,-25.53271,-0.2098633,0.7169922,-25.5123
2026-04-20T18:06:56.902535,1.136426,0.5994141,26.12939,1.477051,0.5051758,25.68779,1.067773,0.8317383,25.34287,0.2902344,-0.9892578,-25.43516,0.2579102,-0.3857422,-25.96895,-0.2041992,-0.4163086,-25.51211,-0.3459961,-0.3316406,25.23086,0.2192383,-0.7592773,25.63516,0.04873047,-1.163867,25.80088,-0.5891602,0.3975586,-25.68838,-0.5422852,0.246875,-25.53096,-0.2115234,0.7163086,-25.51025
2026-04-20T18:06:57.032086,1.136426,0.5999023,26.12939,1.475488,0.5064453,25.68955,1.066895,0.8325195,25.34365,0.2910156,-0.9871094,-25.4333,0.2589844,-0.3836914,-25.96729,-0.2035156,-0.4141602,-25.51279,-0.3467773,-0.3330078,25.22588,0.2183594,-0.7586914,25.63682,0.04951172,-1.165137,25.80098,-0.5887695,0.3991211,-25.68643,-0.5420898,0.2469727,-25.53145,-0.2128906,0.7172852,-25.51104
2026-04-20T18:06:57.161326,1.134668,0.6030273,26.12383,1.474219,0.509668,25.6833,1.068066,0.8350586,25.33848,0.2896484,-0.9897461,-25.43418,0.2577148,-0.3871094,-25.96846,-0.2049805,-0.4177734,-25.51143,-0.3466797,-0.3353516,25.2248,0.21875,-0.7611328,25.63662,0.05009766,-1.166797,25.79453,-0.5880859,0.4026367,-25.68604,-0.5430664,0.2478516,-25.53066,-0.2118164,0.7186523,-25.50811
2026-04-20T18:06:57.289537,1.135059,0.6020508,26.12832,1.475098,0.506543,25.6875,1.068848,0.8320312,25.33867,0.2904297,-0.9888672,-25.4375,0.2588867,-0.3845703,-25.96992,-0.2020508,-0.4141602,-25.51211,-0.347168,-0.3347656,25.23193,0.21875,-0.7585937,25.63291,0.04775391,-1.16416,25.79541,-0.5883789,0.4005859,-25.68828,-0.5428711,0.2454102,-25.529,-0.2126953,0.7163086,-25.50947
