sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
20.545215,-0.272363,-14.265918,20.055566,-0.192188,-14.374414,20.269727,-0.371289,-13.992285,20.518750,0.295801,13.403906,20.711914,0.143945,13.429199,20.657422,0.082227,12.852832,-20.447363,0.181934,-13.418555,-20.842090,0.276953,-12.945410,-20.764746,0.112207,-13.271289,-20.505859,0.393164,13.329883,-20.406055,-0.208008,13.432910,-20.546289,-0.312109,13.087109
20.544922,-0.269141,-14.264160,20.050488,-0.192969,-14.384375,20.266699,-0.371875,-13.987012,20.515820,0.291895,13.403906,20.707617,0.144043,13.427246,20.654004,0.087305,12.849219,-20.444336,0.187793,-13.418164,-20.927930,0.276172,-13.004687,-20.756641,0.111914,-13.266699,-20.498535,0.388477,13.326660,-20.398730,-0.209766,13.428711,-20.540820,-0.307617,13.085645
20.540430,-0.270020,-14.261719,20.045703,-0.194629,-14.381152,20.264648,-0.378516,-13.986523,20.515039,0.292480,13.401953,20.703516,0.142969,13.422656,20.656543,0.083496,12.850586,-20.438477,0.182422,-13.412109,-20.923437,0.277637,-13.004102,-20.759375,0.119434,-13.269141,-20.496484,0.393848,13.323633,-20.394629,-0.205078,13.428125,-20.663867,-0.311621,13.171191
20.535547,-0.266992,-14.256738,20.043750,-0.190234,-14.378027,20.261523,-0.374316,-13.981641,20.508398,0.294824,13.398242,20.700781,0.144141,13.417871,20.794336,0.079785,12.945117,-20.438867,0.189746,-13.413281,-20.917188,0.277441,-12.996680,-20.753809,0.122266,-13.264160,-20.492676,0.396191,13.322559,-20.393750,-0.209766,13.425781,-20.684570,-0.317285,13.187695
20.532227,-0.272754,-14.254590,20.039844,-0.187891,-14.375195,20.257227,-0.372168,-13.978320,20.503320,0.300488,13.393750,20.699023,0.149902,13.417480,20.794824,0.080762,12.944922,-20.436816,0.178320,-13.409570,-20.911914,0.272949,-12.990723,-20.748047,0.116211,-13.258887,-20.488184,0.391992,13.319238,-20.389746,-0.211133,13.421191,-20.683691,-0.318066,13.183691
20.552344,-0.275098,-14.199805,20.061914,-0.190039,-14.318164,20.279785,-0.371973,-13.922266,20.528223,0.298145,13.333594,20.721484,0.143457,13.355078,20.818457,0.086523,12.879004,-20.459180,0.185254,-13.345996,-20.934766,0.269043,-12.923242,-20.772949,0.118848,-13.193359,-20.515918,0.391699,13.252539,-20.414355,-0.220605,13.355469,-20.709766,-0.312500,13.111621
20.717578,-0.305762,-13.868066,20.229590,-0.204883,-13.964453,20.440625,-0.381152,-13.592676,20.678906,0.292871,12.993066,20.872949,0.147949,13.007812,20.965430,0.084961,12.531348,-20.614160,0.205176,-12.999316,-21.089258,0.288477,-12.569727,-20.928711,0.118945,-12.832910,-20.675781,0.410254,12.893750,-20.576367,-0.210938,12.997949,-20.866797,-0.302246,12.742188
20.993848,-0.318750,-13.274414,20.507031,-0.232324,-13.373047,20.723242,-0.409766,-13.000977,20.937109,0.276172,12.388086,21.130762,0.131934,12.399121,21.211523,0.075879,11.906445,-20.869434,0.250879,-12.390527,-21.337207,0.320801,-11.945020,-21.182031,0.115430,-12.210547,-20.941406,0.430957,12.280273,-20.836816,-0.215039,12.384473,-21.117188,-0.285449,12.114551
21.277441,-0.329004,-12.615430,20.793652,-0.267871,-12.666992,20.999902,-0.459766,-12.342480,21.196289,0.256738,11.722266,21.393262,0.121094,11.721680,21.457227,0.063770,11.229102,-21.127539,0.290332,-11.731543,-21.581738,0.352148,-11.257715,-21.429492,0.107422,-11.522168,-21.204590,0.450488,11.616113,-21.098145,-0.226660,11.718359,-21.372070,-0.254004,11.433008
21.546973,-0.344336,-11.928223,21.062012,-0.287891,-12.037695,21.258887,-0.499219,-11.662109,21.437598,0.252637,11.031445,21.638086,0.132520,11.026172,21.692285,0.041992,10.529297,-21.366406,0.327832,-11.039062,-21.811816,0.380859,-10.553906,-21.660352,0.109180,-10.817871,-21.451758,0.469727,10.923145,-21.343750,-0.219434,11.023047,-21.609570,-0.232422,10.730371
