sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.233984,4.636914,-0.200488,-0.229395,4.569531,-0.150098,-0.291211,4.599512,-0.250781,-0.142871,-4.678906,0.187695,-0.180078,-4.700488,0.10293,-0.218066,-4.558887,0.11123,0.172266,-4.588672,0.058887,0.175488,-4.574512,-0.037012,0.292285,-4.538867,-0.10625,0.218359,4.525195,-0.02666,0.091602,4.489746,-0.064258,0.081445,4.575488,-0.012695
-0.23393550000000002,4.638184,-0.200293,-0.22998,4.569336,-0.149609,-0.291211,4.601562,-0.252148,-0.143945,-4.681055,0.187402,-0.181445,-4.702051,0.103027,-0.218066,-4.558887,0.112012,0.171289,-4.588672,0.058057,0.177734,-4.574707,-0.033887,0.292285,-4.539844,-0.10625,0.218945,4.525684,-0.026758,0.091016,4.49082,-0.064453,0.083496,4.576367,-0.014355
-0.233887,4.638672,-0.199805,-0.229102,4.569531,-0.14873,-0.291211,4.603809,-0.250195,-0.14502,-4.680078,0.187695,-0.180273,-4.702734,0.10293,-0.218555,-4.558887,0.112402,0.170703,-4.58916,0.057813,0.177051,-4.575,-0.036133,0.292187,-4.540234,-0.106152,0.219238,4.525977,-0.027832,0.091602,4.491797,-0.064648,0.082422,4.577832,-0.016406
-0.233984,4.638867,-0.198242,-0.231055,4.570898,-0.146875,-0.291699,4.603613,-0.24873,-0.146094,-4.682715,0.187207,-0.181836,-4.703613,0.100781,-0.219141,-4.55957,0.108691,0.172656,-4.5875,0.058301,0.178223,-4.575,-0.034766,0.292383,-4.540234,-0.108398,0.220898,4.526172,-0.029883,0.092871,4.491406,-0.066211,0.084375,4.575879,-0.014258
-0.237695,4.638672,-0.193262,-0.233984,4.572168,-0.143262,-0.294824,4.603809,-0.246387,-0.149121,-4.682129,0.182422,-0.184375,-4.701953,0.096582,-0.223047,-4.558594,0.106738,0.176367,-4.58877,0.064062,0.181934,-4.575293,-0.030469,0.297363,-4.540332,-0.100879,0.225,4.525879,-0.032324,0.096582,4.491113,-0.070605,0.087988,4.578613,-0.019043
-0.24248,4.637988,-0.191797,-0.237402,4.571777,-0.141016,-0.299316,4.603809,-0.243555,-0.152637,-4.683008,0.180469,-0.189453,-4.702832,0.092773,-0.226562,-4.558105,0.10127,0.179688,-4.587305,0.067383,0.186133,-4.574316,-0.026367,0.301465,-4.54043,-0.097852,0.228906,4.52627,-0.037598,0.099902,4.491406,-0.074121,0.091504,4.577246,-0.024512
-0.245117,4.637695,-0.186523,-0.239648,4.572559,-0.136035,-0.302441,4.604199,-0.238672,-0.154785,-4.68291,0.174414,-0.192773,-4.70166,0.089648,-0.229492,-4.559375,0.097656,0.183594,-4.588672,0.070312,0.189258,-4.574609,-0.023242,0.305176,-4.541113,-0.096582,0.231836,4.526074,-0.042969,0.102832,4.492969,-0.077148,0.094238,4.576562,-0.026074
-0.247363,4.637891,-0.18291,-0.243359,4.572168,-0.133008,-0.305664,4.603809,-0.234473,-0.159473,-4.683008,0.17207,-0.195605,-4.702246,0.086816,-0.232715,-4.558984,0.093066,0.186719,-4.59082,0.072363,0.191211,-4.573242,-0.019629,0.30791,-4.541016,-0.090723,0.234668,4.525977,-0.044434,0.107227,4.494238,-0.081641,0.099219,4.577051,-0.031543
-0.251074,4.638184,-0.179395,-0.245996,4.572852,-0.12793,-0.307617,4.603418,-0.231445,-0.161328,-4.68291,0.165723,-0.199414,-4.70166,0.080762,-0.236133,-4.559473,0.091113,0.188672,-4.589355,0.076465,0.195312,-4.573926,-0.015234,0.31084,-4.541504,-0.086719,0.236523,4.526074,-0.048047,0.109082,4.49248,-0.084082,0.101172,4.577051,-0.034863
-0.254004,4.63916,-0.175684,-0.249805,4.571289,-0.123145,-0.310156,4.602539,-0.228223,-0.163867,-4.683008,0.162695,-0.201563,-4.702246,0.076758,-0.237793,-4.560156,0.086133,0.191797,-4.59082,0.079395,0.198145,-4.573437,-0.012012,0.313574,-4.540723,-0.08418,0.239844,4.526074,-0.053223,0.113184,4.493359,-0.08916,0.103809,4.577441,-0.040039
-0.256836,4.638867,-0.170215,-0.251953,4.571191,-0.12002,-0.313477,4.600488,-0.223145,-0.167578,-4.683008,0.159766,-0.204199,-4.701953,0.074902,-0.239648,-4.560449,0.081934,0.193262,-4.590137,0.086523,0.201758,-4.575195,-0.007129,0.317188,-4.538672,-0.08125,0.242188,4.527441,-0.056641,0.115332,4.493457,-0.095215,0.107227,4.576855,-0.042871
-0.258496,4.638281,-0.167383,-0.254199,4.572168,-0.116211,-0.315723,4.601562,-0.219434,-0.169434,-4.683008,0.154883,-0.206836,-4.701367,0.069434,-0.243555,-4.55957,0.07793,0.197852,-4.589062,0.088965,0.20459,-4.575,-0.002051,0.318555,-4.540039,-0.074121,0.245898,4.527246,-0.060742,0.119238,4.493945,-0.097559,0.10752,4.577344,-0.046777
-0.260547,4.637891,-0.162695,-0.255859,4.571484,-0.111719,-0.317285,4.60332,-0.215527,-0.171875,-4.683203,0.153125,-0.208496,-4.70127,0.065234,-0.246094,-4.559863,0.074512,0.19873,-4.590625,0.092188,0.206055,-4.575195,-0.000391,0.320703,-4.540039,-0.069434,0.24707,4.52666,-0.063477,0.119434,4.493457,-0.102148,0.110937,4.577344,-0.049805
-0.262402,4.637891,-0.159082,-0.259863,4.571777,-0.106934,-0.32002,4.60166,-0.208398,-0.17334,-4.683008,0.145508,-0.210547,-4.70166,0.063184,-0.249121,-4.559863,0.069727,0.201563,-4.58877,0.097168,0.208887,-4.576074,0.005176,0.32373,-4.540527,-0.068164,0.250098,4.526562,-0.06709,0.122363,4.494238,-0.106934,0.112891,4.577832,-0.054688
-0.264844,4.637793,-0.154297,-0.259863,4.571387,-0.104199,-0.322754,4.602637,-0.205469,-0.175586,-4.68252,0.144238,-0.213086,-4.702637,0.055664,-0.251367,-4.559863,0.065918,0.204785,-4.590527,0.100684,0.210352,-4.576172,0.00957,0.325586,-4.539941,-0.062793,0.253125,4.526562,-0.071289,0.125391,4.493359,-0.10957,0.114355,4.576367,-0.058008
-0.266992,4.63623,-0.150488,-0.261914,4.573437,-0.09668,-0.325488,4.602148,-0.199121,-0.178613,-4.681836,0.138477,-0.215234,-4.702637,0.053125,-0.253125,-4.560156,0.062891,0.206738,-4.590527,0.104004,0.213574,-4.575391,0.011133,0.329004,-4.540723,-0.05918,0.253809,4.526465,-0.076172,0.125684,4.493652,-0.115332,0.118652,4.576074,-0.06377
-0.26748,4.637109,-0.146191,-0.263574,4.570508,-0.095117,-0.326172,4.60166,-0.195508,-0.17998,-4.682617,0.135645,-0.218164,-4.700977,0.049609,-0.254297,-4.559961,0.058984,0.207031,-4.590332,0.108105,0.213477,-4.575391,0.018555,0.330664,-4.541504,-0.054102,0.255859,4.526074,-0.080273,0.129199,4.493164,-0.121582,0.119336,4.576953,-0.066309
-0.269922,4.638965,-0.138184,-0.266016,4.569727,-0.0875,-0.326758,4.602734,-0.190625,-0.182422,-4.68291,0.131055,-0.218848,-4.700293,0.042383,-0.255566,-4.559668,0.054492,0.208496,-4.585547,0.114648,0.216113,-4.574902,0.020801,0.333105,-4.538965,-0.05,0.25791,4.525879,-0.085742,0.129883,4.493457,-0.12334,0.121191,4.576172,-0.07041
-0.270801,4.637988,-0.135254,-0.266797,4.569043,-0.08623,-0.32832,4.603711,-0.187207,-0.183594,-4.683789,0.124121,-0.221484,-4.700488,0.039648,-0.258301,-4.559961,0.049316,0.210059,-4.589258,0.119727,0.218359,-4.574902,0.024609,0.332227,-4.541504,-0.043359,0.258496,4.525879,-0.090234,0.13125,4.492676,-0.129297,0.123535,4.576758,-0.074316
-0.273633,4.637793,-0.12959,-0.267188,4.569922,-0.081152,-0.330371,4.603027,-0.184473,-0.185156,-4.683789,0.120313,-0.222559,-4.701562,0.034473,-0.260352,-4.559961,0.045312,0.2125,-4.587695,0.124023,0.22002,-4.575195,0.030566,0.334863,-4.538867,-0.04043,0.260254,4.525879,-0.09668,0.132715,4.493262,-0.133496,0.123438,4.576562,-0.08125
-0.274707,4.636621,-0.124512,-0.27002,4.57168,-0.076172,-0.33125,4.604102,-0.17959,-0.186035,-4.683887,0.116309,-0.224414,-4.699902,0.028711,-0.261328,-4.559961,0.041602,0.213965,-4.587695,0.128809,0.221289,-4.575195,0.033691,0.335547,-4.540332,-0.035547,0.261719,4.525781,-0.098828,0.133691,4.492188,-0.137598,0.125586,4.576758,-0.086816
-0.275098,4.637109,-0.118555,-0.269824,4.570801,-0.071387,-0.331738,4.603027,-0.172461,-0.187012,-4.685156,0.111523,-0.223926,-4.700977,0.025781,-0.261914,-4.559961,0.038379,0.21543,-4.58877,0.130566,0.221875,-4.575195,0.039453,0.337598,-4.539941,-0.029785,0.262598,4.525781,-0.10625,0.133203,4.493359,-0.140918,0.127344,4.579004,-0.089551
-0.27666,4.637012,-0.116309,-0.270898,4.570605,-0.06709,-0.332324,4.602051,-0.167773,-0.187109,-4.684277,0.10625,-0.225195,-4.700977,0.020313,-0.263379,-4.560352,0.032227,0.216406,-4.58916,0.136035,0.223047,-4.575195,0.04502,0.338379,-4.539355,-0.023535,0.263379,4.525977,-0.108887,0.135449,4.492578,-0.146777,0.127734,4.577637,-0.093945
-0.277051,4.637012,-0.111035,-0.270996,4.570801,-0.061719,-0.333594,4.60332,-0.163379,-0.186914,-4.684668,0.103027,-0.224805,-4.701074,0.012793,-0.263184,-4.55918,0.027441,0.217188,-4.58877,0.141016,0.223926,-4.577246,0.050977,0.338867,-4.54043,-0.020996,0.264648,4.525684,-0.113965,0.137598,4.492676,-0.150781,0.128711,4.577832,-0.09834
-0.277148,4.637012,-0.105957,-0.272949,4.569336,-0.057227,-0.334375,4.601758,-0.15957,-0.189941,-4.683691,0.09668,-0.228613,-4.700879,0.008301,-0.266113,-4.56084,0.021191,0.217285,-4.588672,0.14541,0.225586,-4.576074,0.055469,0.340137,-4.541016,-0.017969,0.265723,4.525977,-0.119043,0.137598,4.491504,-0.154395,0.129785,4.577832,-0.103027
-0.277148,4.636914,-0.098145,-0.27207,4.571094,-0.050977,-0.334668,4.602734,-0.155273,-0.189941,-4.68418,0.093555,-0.228809,-4.700195,0.003223,-0.265625,-4.558594,0.016016,0.217578,-4.588574,0.152344,0.225879,-4.577051,0.058203,0.340234,-4.541113,-0.010156,0.26543,4.525781,-0.124609,0.137305,4.492188,-0.162402,0.130078,4.577832,-0.108594
-0.277441,4.637988,-0.09375,-0.272559,4.570117,-0.046777,-0.334375,4.600684,-0.149609,-0.189941,-4.683105,0.087207,-0.228125,-4.702441,0.0,-0.265527,-4.558496,0.013477,0.217578,-4.58877,0.157422,0.226953,-4.576855,0.063574,0.340625,-4.540137,-0.005957,0.265527,4.526074,-0.129297,0.138965,4.491406,-0.166309,0.130273,4.57832,-0.114648
-0.277246,4.636133,-0.090625,-0.272266,4.569922,-0.041113,-0.333984,4.601367,-0.143945,-0.189844,-4.681543,0.083105,-0.228125,-4.700293,-0.008887,-0.266797,-4.558496,0.005664,0.217773,-4.58877,0.163086,0.226465,-4.576855,0.070703,0.34082,-4.54082,-0.000781,0.26543,4.525977,-0.134961,0.13877,4.492871,-0.172559,0.129883,4.577832,-0.118066
-0.277832,4.637988,-0.083496,-0.272266,4.569922,-0.035547,-0.334375,4.60293,-0.139746,-0.19082,-4.684277,0.075391,-0.228027,-4.701074,-0.011719,-0.267285,-4.558301,0.000195,0.217383,-4.589355,0.16875,0.226953,-4.576953,0.074609,0.341602,-4.54043,0.003223,0.265527,4.526758,-0.139551,0.138672,4.493262,-0.177441,0.131543,4.579199,-0.12334
