sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.313574,14.619336,-0.239355,-0.366113,14.408594,-0.135547,-0.498633,14.473535,-0.394922,-0.073242,-14.422559,0.334961,-0.139063,-14.644922,0.041504,-0.384180,-14.287012,0.081641,0.299512,-14.317090,0.508008,0.341504,-14.342969,0.270508,0.605371,-14.418164,0.045020,0.608203,14.348145,-0.383789,0.075684,14.252637,-0.514258,0.066211,14.277148,-0.295312
-0.313965,14.619336,-0.241699,-0.364844,14.408789,-0.134082,-0.498242,14.473535,-0.393066,-0.072852,-14.423438,0.334668,-0.139355,-14.647754,0.040625,-0.384961,-14.286426,0.082812,0.298828,-14.316602,0.507617,0.340039,-14.343750,0.270898,0.603516,-14.418262,0.046094,0.607715,14.348633,-0.383789,0.075098,14.250195,-0.515137,0.065820,14.277441,-0.295312
-0.313867,14.620898,-0.241211,-0.365820,14.409277,-0.133789,-0.499023,14.475488,-0.394141,-0.072852,-14.423340,0.336816,-0.138281,-14.645703,0.040039,-0.383496,-14.287207,0.083008,0.298535,-14.316895,0.508691,0.340039,-14.345996,0.270410,0.604297,-14.417969,0.045508,0.608594,14.349023,-0.382129,0.076563,14.253125,-0.516016,0.066504,14.277832,-0.295117
-0.313770,14.617969,-0.239453,-0.365918,14.408008,-0.136621,-0.499023,14.472852,-0.395508,-0.072363,-14.422168,0.332813,-0.137500,-14.645703,0.041406,-0.382422,-14.287207,0.081250,0.298730,-14.315234,0.508984,0.339941,-14.342480,0.269727,0.603906,-14.418262,0.045508,0.607520,14.347852,-0.382715,0.075879,14.252148,-0.514160,0.065137,14.277832,-0.295801
-0.314551,14.619531,-0.240137,-0.365625,14.407324,-0.134082,-0.498145,14.471973,-0.393652,-0.074121,-14.419922,0.334180,-0.137402,-14.642383,0.039844,-0.384180,-14.286816,0.082715,0.299805,-14.310742,0.506934,0.340430,-14.340527,0.269629,0.604395,-14.417773,0.047266,0.608008,14.345801,-0.382910,0.076074,14.250879,-0.513867,0.067187,14.275879,-0.293945
-0.313867,14.619434,-0.238086,-0.366113,14.408105,-0.133887,-0.497852,14.471777,-0.395410,-0.074609,-14.423633,0.334668,-0.140039,-14.644141,0.038770,-0.383691,-14.286914,0.083008,0.300391,-14.312109,0.505664,0.341016,-14.339844,0.267676,0.604688,-14.419727,0.044336,0.607227,14.346289,-0.384473,0.075391,14.251367,-0.512012,0.065625,14.276758,-0.294434
-0.314453,14.620020,-0.238574,-0.366895,14.408203,-0.134863,-0.498437,14.471289,-0.391895,-0.073438,-14.422168,0.335156,-0.138965,-14.644629,0.041797,-0.384180,-14.286914,0.081934,0.299707,-14.313086,0.507812,0.341602,-14.342969,0.269824,0.603223,-14.422461,0.043945,0.608496,14.345898,-0.382617,0.075000,14.251270,-0.512793,0.066602,14.279492,-0.296777
-0.313867,14.621387,-0.239355,-0.366895,14.409082,-0.134180,-0.498242,14.474512,-0.394434,-0.074219,-14.422168,0.334766,-0.137988,-14.645312,0.040820,-0.382617,-14.288281,0.080957,0.297461,-14.312500,0.508984,0.341406,-14.343262,0.270801,0.604688,-14.420215,0.045996,0.609473,14.347754,-0.382227,0.075488,14.251270,-0.513770,0.066406,14.280371,-0.294336
-0.313281,14.620117,-0.240430,-0.365527,14.408301,-0.133691,-0.497559,14.473437,-0.398145,-0.073926,-14.423047,0.335156,-0.137500,-14.645020,0.041016,-0.383398,-14.286523,0.080859,0.299316,-14.313281,0.508691,0.340527,-14.342090,0.269336,0.603125,-14.421777,0.045703,0.607910,14.346289,-0.383496,0.075195,14.250781,-0.515430,0.064746,14.280078,-0.295605
-0.313379,14.619824,-0.239551,-0.366406,14.408984,-0.134082,-0.498047,14.475488,-0.397656,-0.074121,-14.422949,0.333887,-0.139551,-14.644629,0.041699,-0.382715,-14.287891,0.080664,0.297754,-14.315820,0.507617,0.341895,-14.345898,0.269141,0.604004,-14.417676,0.047168,0.608496,14.347754,-0.383789,0.076270,14.252637,-0.513574,0.066211,14.281152,-0.295801
