sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.176660,0.951953,-0.180762,-0.156836,0.942187,-0.155273,-0.194141,0.969043,-0.194043,-0.137012,-1.089063,0.127246,-0.165625,-1.014258,0.121484,-0.132812,-0.921094,0.125977,0.099414,-0.994531,-0.089746,0.092480,-0.964355,-0.120898,0.156445,-0.891406,-0.142969,0.057520,0.864258,0.079687,0.069629,0.889941,0.075098,0.057910,0.945605,0.065332
-0.176074,0.949902,-0.180762,-0.155957,0.941602,-0.156250,-0.194922,0.968555,-0.196484,-0.139160,-1.088867,0.127637,-0.165820,-1.015918,0.123730,-0.133887,-0.919238,0.126953,0.100977,-0.994629,-0.088672,0.093066,-0.963867,-0.121484,0.156934,-0.891699,-0.139258,0.058105,0.862793,0.080078,0.069629,0.890723,0.075195,0.057813,0.945020,0.064355
-0.176660,0.949805,-0.181152,-0.156055,0.941699,-0.158105,-0.194824,0.967480,-0.196582,-0.137012,-1.087012,0.127344,-0.164355,-1.014258,0.123828,-0.132812,-0.919043,0.125098,0.099512,-0.994238,-0.090039,0.094434,-0.963867,-0.120898,0.156543,-0.892090,-0.140625,0.056836,0.862793,0.076758,0.069727,0.890332,0.074414,0.056934,0.945410,0.065234
-0.175781,0.949609,-0.180078,-0.155859,0.940625,-0.156641,-0.194531,0.966895,-0.197168,-0.137109,-1.086328,0.127148,-0.164453,-1.012891,0.122852,-0.132324,-0.919727,0.126562,0.099023,-0.995215,-0.088965,0.093066,-0.964355,-0.121777,0.158105,-0.892676,-0.141211,0.057715,0.862500,0.078711,0.070898,0.889648,0.073828,0.057422,0.944336,0.062793
-0.176465,0.949902,-0.178613,-0.156543,0.939844,-0.154590,-0.195410,0.966992,-0.196680,-0.137402,-1.088281,0.128809,-0.165234,-1.014160,0.122363,-0.133301,-0.918945,0.126855,0.099609,-0.996191,-0.088965,0.091797,-0.961523,-0.119824,0.156445,-0.891309,-0.142383,0.057422,0.862207,0.078320,0.069336,0.889648,0.076270,0.057813,0.943848,0.064160
-0.176270,0.950391,-0.181250,-0.156348,0.940820,-0.156445,-0.194043,0.967383,-0.194922,-0.138184,-1.088574,0.125488,-0.165723,-1.012207,0.122070,-0.132129,-0.919727,0.123828,0.100098,-0.994922,-0.088867,0.092090,-0.961914,-0.120313,0.156250,-0.890430,-0.140625,0.057813,0.861523,0.080469,0.071191,0.889160,0.074707,0.058203,0.943848,0.063672
-0.177051,0.951953,-0.180371,-0.156641,0.941211,-0.155371,-0.195117,0.967090,-0.195117,-0.137695,-1.088281,0.126367,-0.165137,-1.013477,0.121289,-0.132422,-0.919434,0.125586,0.101074,-0.994629,-0.088672,0.091699,-0.961035,-0.121680,0.156152,-0.892285,-0.139551,0.058008,0.862891,0.079492,0.070312,0.891895,0.073047,0.058496,0.944531,0.063965
-0.177344,0.950684,-0.181445,-0.156152,0.940820,-0.155469,-0.194434,0.965820,-0.193945,-0.138379,-1.088965,0.127148,-0.165820,-1.013867,0.124023,-0.133789,-0.918750,0.125098,0.100195,-0.993457,-0.086719,0.091602,-0.962891,-0.121387,0.156641,-0.893262,-0.138281,0.058398,0.862695,0.080762,0.070312,0.889746,0.075879,0.058203,0.944531,0.064941
-0.176270,0.949316,-0.180371,-0.156250,0.941211,-0.154395,-0.194922,0.966992,-0.195703,-0.137598,-1.088086,0.127051,-0.165625,-1.012988,0.123633,-0.133887,-0.920117,0.123633,0.100195,-0.994629,-0.088086,0.093652,-0.961328,-0.121484,0.156738,-0.893066,-0.140430,0.057227,0.861523,0.079687,0.071094,0.891406,0.072852,0.057813,0.943164,0.064551
-0.176270,0.951074,-0.182520,-0.156348,0.940918,-0.153613,-0.194727,0.968164,-0.195605,-0.136719,-1.089453,0.127637,-0.166504,-1.014941,0.123633,-0.133398,-0.918359,0.125293,0.099609,-0.995703,-0.088770,0.092871,-0.963379,-0.121973,0.155762,-0.893457,-0.139941,0.055957,0.863574,0.081543,0.070410,0.890039,0.076563,0.058496,0.943652,0.063184
-0.177246,0.951270,-0.178516,-0.156250,0.941504,-0.156641,-0.194043,0.968750,-0.195508,-0.137305,-1.088867,0.127539,-0.164551,-1.013867,0.122559,-0.133203,-0.918066,0.123926,0.100195,-0.996777,-0.088672,0.091309,-0.962402,-0.122559,0.157715,-0.893164,-0.140234,0.057422,0.862891,0.080176,0.070703,0.889746,0.075391,0.058301,0.945020,0.065430
-0.176074,0.950000,-0.181641,-0.155469,0.941797,-0.156348,-0.195117,0.967871,-0.196387,-0.138379,-1.089551,0.129590,-0.163965,-1.014160,0.126465,-0.132910,-0.919336,0.125586,0.099805,-0.995801,-0.090820,0.091895,-0.964648,-0.124316,0.156250,-0.893750,-0.140039,0.056934,0.863867,0.078906,0.070215,0.891113,0.074121,0.058008,0.945117,0.064258
-0.176660,0.949707,-0.180469,-0.155664,0.941797,-0.154883,-0.194629,0.968555,-0.196582,-0.138184,-1.089453,0.125684,-0.165039,-1.013281,0.124512,-0.133691,-0.918262,0.125391,0.099219,-0.997070,-0.089941,0.092090,-0.963672,-0.121875,0.157227,-0.892871,-0.141895,0.058789,0.863086,0.078223,0.071289,0.890918,0.074805,0.057422,0.945215,0.062695
-0.176172,0.949121,-0.180664,-0.155566,0.942871,-0.155957,-0.193750,0.967578,-0.197266,-0.138281,-1.089160,0.126855,-0.165430,-1.014941,0.123242,-0.133594,-0.918359,0.126172,0.099414,-0.997070,-0.088770,0.092090,-0.963965,-0.121680,0.156152,-0.894141,-0.139648,0.058594,0.863965,0.079687,0.070020,0.891406,0.074219,0.057422,0.944727,0.062891
