sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
7.813574,-0.647656,13.048535,7.832324,-0.674219,12.764941,7.628418,-0.506641,12.706836,7.140918,0.468066,-12.877246,7.299219,0.854297,-13.260449,6.986621,0.792090,-13.070898,-7.200000,0.766309,12.827148,-7.024414,0.530273,13.112891,-7.109570,0.223242,13.157520,-7.428516,-0.646680,-12.930078,-7.312305,-0.927246,-12.809570,-7.182520,-0.642969,-12.964355
7.811035,-0.648535,13.045410,7.830859,-0.674902,12.762695,7.625684,-0.507422,12.706348,7.141113,0.468164,-12.875586,7.296289,0.853320,-13.254004,6.984180,0.794141,-13.067383,-7.199902,0.768555,12.826758,-7.022266,0.530273,13.109668,-7.108691,0.222168,13.157715,-7.427148,-0.648145,-12.927637,-7.311523,-0.928809,-12.806738,-7.179688,-0.641895,-12.961426
7.811621,-0.648242,13.047754,7.831543,-0.675391,12.764062,7.625293,-0.509375,12.711816,7.141602,0.469922,-12.879102,7.297656,0.853711,-13.257812,6.985938,0.794922,-13.068359,-7.200098,0.767383,12.825586,-7.020605,0.530957,13.110645,-7.108203,0.222949,13.156934,-7.427832,-0.646387,-12.929004,-7.309766,-0.928516,-12.807715,-7.180957,-0.643555,-12.964941
7.814258,-0.649707,13.051953,7.830176,-0.675684,12.763672,7.627930,-0.509277,12.711523,7.141602,0.468457,-12.877930,7.297949,0.853809,-13.257422,6.986816,0.792969,-13.073242,-7.199512,0.766504,12.831445,-7.021191,0.529687,13.111621,-7.107812,0.221191,13.158008,-7.427734,-0.648340,-12.931543,-7.312305,-0.928418,-12.809180,-7.181250,-0.643652,-12.966016
7.814160,-0.648828,13.049805,7.831543,-0.674414,12.761719,7.627148,-0.508301,12.712207,7.143848,0.469336,-12.878906,7.299707,0.855859,-13.259180,6.985645,0.794043,-13.070508,-7.199609,0.767773,12.825781,-7.021582,0.529785,13.111523,-7.110254,0.222266,13.157227,-7.431250,-0.647656,-12.932910,-7.313379,-0.928320,-12.810645,-7.182812,-0.643359,-12.965332
7.812109,-0.650684,13.046777,7.831152,-0.673828,12.759570,7.627441,-0.507520,12.711328,7.141895,0.468848,-12.876855,7.297363,0.855859,-13.257031,6.985742,0.793652,-13.069336,-7.200000,0.766895,12.824512,-7.020996,0.529004,13.109082,-7.106738,0.222949,13.154492,-7.429883,-0.648535,-12.931445,-7.315039,-0.929297,-12.810937,-7.180762,-0.644531,-12.963672
7.810937,-0.649316,13.043262,7.829980,-0.673145,12.759277,7.626855,-0.509473,12.713672,7.142871,0.469238,-12.876172,7.299707,0.854492,-13.257520,6.988281,0.793945,-13.069629,-7.198340,0.765039,12.823340,-7.021191,0.529883,13.110449,-7.109180,0.220996,13.156543,-7.428027,-0.646875,-12.934180,-7.312793,-0.930078,-12.810547,-7.181055,-0.643848,-12.965137
7.812695,-0.648926,13.045605,7.829688,-0.674707,12.757812,7.629004,-0.507324,12.712793,7.143262,0.468750,-12.876953,7.299316,0.853613,-13.256348,6.986816,0.793164,-13.070605,-7.198242,0.765332,12.823633,-7.021387,0.531836,13.110254,-7.105859,0.221582,13.153320,-7.431152,-0.647070,-12.933301,-7.314355,-0.928516,-12.812500,-7.181152,-0.642969,-12.966504
7.813477,-0.649023,13.045410,7.829492,-0.674121,12.759277,7.629199,-0.507520,12.713965,7.141992,0.466797,-12.880273,7.298340,0.853027,-13.258105,6.987012,0.792383,-13.071387,-7.200293,0.765430,12.826172,-7.023828,0.530664,13.113965,-7.107520,0.218652,13.150879,-7.429492,-0.646387,-12.934082,-7.314063,-0.929102,-12.813379,-7.182520,-0.642871,-12.967480
7.782422,-0.649316,13.056543,7.800586,-0.673633,12.772168,7.595898,-0.508496,12.724023,7.111426,0.468555,-12.891797,7.267188,0.852441,-13.271387,6.953516,0.792383,-13.084473,-7.167480,0.767480,12.839648,-6.988770,0.533008,13.123437,-7.069922,0.222168,13.167676,-7.393359,-0.647266,-12.948633,-7.278516,-0.930078,-12.829395,-7.145215,-0.642480,-12.982129
