combo,cycle,status,cvt_ep,cvt_eR,cci_ep,cci_eR
1-9-10,cycle_0006.json,ok,0.0089293933771040918,0.27909830793296564,0.007525980115473823,0.23041738486344673
1-9-10,cycle_0007.json,ok,0.018514392944329605,0.22754633358114715,0.015183501207559322,0.16715996483237006
1-9-10,cycle_0008.json,ok,0.0074425337518912232,0.26720002682270255,0.0073441027427278531,0.18845441507253979
1-9-10,cycle_0009.json,ok,0.024789445555511044,0.094214001422154178,0.021073322730683994,0.053841754416652801
1-9-11,cycle_0000.json,ok,0.019743359993153714,0.16535214694059894,0.016129401580455973,0.12795288320273149
1-9-11,cycle_0001.json,ok,0.013464530455796583,0.3351554477131562,0.015746699717478878,0.18836009118636321
1-9-11,cycle_0002.json,ok,0.016041559723806005,0.20763983250203275,0.014421804373189602,0.12953909062554769
1-9-11,cycle_0003.json,ok,0.0088237167852215324,0.46773847514015909,0.0090053691181477286,0.43614419621652117
1-9-11,cycle_0004.json,ok,0.0077494331143736668,0.3187008366080829,0.0061424474500306556,0.29135078813706011
1-9-11,cycle_0005.json,ok,0.010194292651284889,0.28207969202523347,0.0079511943841627988,0.25913134248573766
1-9-11,cycle_0006.json,ok,0.004342093357332575,0.3201825288558689,0.0065194826097672038,0.28630372535575477
1-9-11,cycle_0007.json,ok,0.014901712261655705,0.27857582522129481,0.011984332485411794,0.23127252682540533
1-9-11,cycle_0008.json,ok,0.005770796172619292,0.31133570570822011,0.0078101090393345521,0.24848162267900711
1-9-11,cycle_0009.json,ok,0.022046021960601042,0.13031624562513244,0.017151080607663256,0.11324890775040937
1-9-12,cycle_0000.json,ok,0.016222480806343594,0.17640264788468596,0.013739791601695936,0.14505595877560171
1-9-12,cycle_0001.json,ok,0.016460705222019766,0.26711012679214324,0.020926972218831337,0.09452439984655045
1-9-12,cycle_0002.json,ok,0.012697173877961973,0.26013432078979642,0.017067036138003564,0.10713823210152899
1-9-12,cycle_0003.json,ok,0.0089068751910417344,0.52871180239221027,0.0085651749670179779,0.47698243467927642
1-9-12,cycle_0004.json,ok,0.0052258668129584202,0.3669156698454924,0.0055597418991264191,0.32551976220203965
1-9-12,cycle_0005.json,ok,0.0086923133518609259,0.32831986377057926,0.0079996790274635549,0.29480497621116358
1-9-12,cycle_0006.json,ok,0.0071852007093432006,0.3926707276425826,0.010075219385646959,0.33960092951591697
1-9-12,cycle_0007.json,ok,0.015670156778132546,0.27439866736735596,0.013778903740431102,0.21589839468142472
1-9-12,cycle_0008.json,ok,0.0090194782692825017,0.3247466237166618,0.01101030186957939,0.24204435354370207
1-9-12,cycle_0009.json,ok,0.021281896003244236,0.15916466005355237,0.018247663134833357,0.13522010611045496
1-10-11,cycle_0000.json,ok,0.029209797394946488,0.15290431338954155,0.033967881410726958,0.16330720162040044
1-10-11,cycle_0001.json,ok,0.048168796780947133,0.24818709381861415,0.057801025341138387,0.5180410128896431
1-10-11,cycle_0002.json,ok,0.03798699466204266,0.16638758963502878,0.049435243318037225,0.45491449526337319
1-10-11,cycle_0003.json,ok,0.007337703587746402,0.26828189391363649,0.0057993774657556334,0.21117856891366027
1-10-11,cycle_0004.json,ok,0.0088336592784904848,0.20865409111389865,0.0084762085623875973,0.13510048342170408
1-10-11,cycle_0005.json,ok,0.01282435146577484,0.24180169414094391,0.012639081115003172,0.14257138574055869
1-10-11,cycle_0006.json,ok,0.018736305698357617,0.083854136645362357,0.020039457803367723,0.12418062711939956
1-10-11,cycle_0007.json,ok,0.023902629509287249,0.12092171249575759,0.02643208422772262,0.12630557066747464
1-10-11,cycle_0008.json,ok,0.030091370033871884,0.11519394638874585,0.033314522588732777,0.27142894032849479
1-10-11,cycle_0009.json,ok,0.029720350858708808,0.078333470253218823,0.037804573015669224,0.2768955304711907
1-10-12,cycle_0000.json,ok,0.022148718296001763,0.23875078324996798,0.021603989420004948,0.13280512808755879
1-10-12,cycle_0001.json,ok,0.026186351050091056,0.14163651731056529,0.026827289668802021,0.073657239993816431
1-10-12,cycle_0002.json,ok,0.040556476808200785,0.074217792726736773,0.038228867230978791,0.12499484492873983
1-10-12,cycle_0003.json,ok,0.0074063029457830847,0.28253447247395863,0.006323963529672052,0.24542522309090473
1-10-12,cycle_0004.json,ok,0.0076846005413349168,0.22196027314570982,0.0068259441458024999,0.16913378546355312
1-10-12,cycle_0005.json,ok,0.012127162289000067,0.24022632429361923,0.010870516295421538,0.18224479403164462
1-10-12,cycle_0006.json,ok,0.014219332556561602,0.12630800003018894,0.012912603259444299,0.046858140106732955
1-10-12,cycle_0007.json,ok,0.017809139489994484,0.24416052548879844,0.017157377002637333,0.1522112882405143
1-10-12,cycle_0008.json,ok,0.019565403138600945,0.1593609550392184,0.0181705140639455,0.086730484670588318
1-10-12,cycle_0009.json,ok,0.019733652682184549,0.1969896994533642,0.02004198510336401,0.075331156542306529
1-11-12,cycle_0000.json,ok,0.013525262153302285,0.36025116645331784,0.010172710613948723,0.3939606422453279
1-11-12,cycle_0001.json,ok,0.020847076728848755,0.41136823482630813,0.020603824785425464,0.48466128618545323
1-11-12,cycle_0002.json,ok,0.042064113379841728,0.17211281730693032,0.033507078989136033,0.27530777751686542
1-11-12,cycle_0003.json,ok,0.0052971961826925717,0.25216534346755298,0.0056081950017063962,0.25535749224680537
1-11-12,cycle_0004.json,ok,0.0050352657228363183,0.23939078624415897,0.0043730359609544384,0.24799143384796299
1-11-12,cycle_0005.json,ok,0.0072502686255292758,0.25257655443456123,0.0065970126986500842,0.25888483025305831
1-11-12,cycle_0006.json,ok,0.0077519259859308663,0.23195635155098485,0.007475095271869024,0.19528712269553447
1-11-12,cycle_0007.json,ok,0.011698680521558856,0.38267701460155595,0.010149550304894639,0.37968327992245393
1-11-12,cycle_0008.json,ok,0.0082682638155980662,0.37956858625943629,0.0096904744606323995,0.37449209416794926
1-11-12,cycle_0009.json,ok,0.011028308919181924,0.35936712439990193,0.011514898462551599,0.38929771151176834
2-3-4,cycle_0000.json,ok,0.035570959075264634,0.31862049203270393,0.040573029313943722,0.29970001882794206
2-3-4,cycle_0001.json,ok,0.034308780018357132,0.31255727194082578,0.038898083226512545,0.28061787180204534
2-3-4,cycle_0002.json,ok,0.054649064327981944,0.38102806041663556,0.060764485119652288,0.4087734487482827
2-3-4,cycle_0003.json,ok,0.010594161764803666,0.23949740681694764,0.014226921012356916,0.21837373319666442
2-3-4,cycle_0004.json,ok,0.0087428401484650666,0.31332841518554644,0.0097718116423742805,0.27266208543848031
2-3-4,cycle_0005.json,ok,0.034495088824973839,0.23234298310458193,0.036601635270249941,0.20893495581681132
2-3-4,cycle_0006.json,ok,0.033969336106731009,0.32732966478988162,0.031106356636360542,0.3084253027546055
2-3-4,cycle_0007.json,ok,0.038677099501704365,0.30833627096390642,0.040249426357843149,0.30055819317068583
2-3-4,cycle_0008.json,ok,0.029552125882554608,0.34207928112334313,0.028742504875206215,0.28833633320311219
2-3-4,cycle_0009.json,ok,0.043785078066955183,0.3203766745001364,0.044722340193691368,0.34101662097318863
2-3-5,cycle_0000.json,ok,0.03104030824273565,0.2225825983612848,0.032862351102457638,0.21970873636090707
2-3-5,cycle_0001.json,ok,0.027883437121645826,0.26699537425381209,0.030581001547490785,0.25989687759248875
2-3-5,cycle_0002.json,ok,0.036778175215691447,0.25947946372880731,0.037623955944474624,0.22702714823685841
2-3-5,cycle_0003.json,ok,0.0099435067682833497,0.32668760844614986,0.012188666642942365,0.30718353465780751
2-3-5,cycle_0004.json,ok,0.01672716761096835,0.20800997432579063,0.015479838301171861,0.1851683082180143
2-3-5,cycle_0005.json,ok,0.022376883494211738,0.21881297943371364,0.02281484747122502,0.15530562136236667
2-3-5,cycle_0006.json,ok,0.018537366291160567,0.21477086413739555,0.016035782930761026,0.19741170198935543
2-3-5,cycle_0007.json,ok,0.030040196420659016,0.2054997412055253,0.028169277091825907,0.19752903339122707
2-3-5,cycle_0008.json,ok,0.019733519293542539,0.26456828411011818,0.02196147457403504,0.23915213319369993
2-3-5,cycle_0009.json,ok,0.03338869931051195,0.20869772283927676,0.030828400404317675,0.21410271537670003
2-3-6,cycle_0000.json,ok,0.030971164591038904,0.27146376848847265,0.030126221424099334,0.24138112716598661
2-3-6,cycle_0001.json,ok,0.020588462109702492,0.33739834948055519,0.023799561031220533,0.30837402262606928
2-3-6,cycle_0002.json,ok,0.027125219830308238,0.31826100240246519,0.030537756804531309,0.27497390048938197
2-3-6,cycle_0003.json,ok,0.014968493980470099,0.40001988080036505,0.016599132654918702,0.37042179537046405
2-3-6,cycle_0004.json,ok,0.0095567196404403205,0.3294180497772235,0.011428786597648091,0.30223099767382838
2-3-6,cycle_0005.json,ok,0.013685685978285254,0.34160852205487358,0.014530252654244163,0.2546983963321961
2-3-6,cycle_0006.json,ok,0.013033720830133448,0.30270782605414115,0.014018257637515671,0.26932428321483054
2-3-6,cycle_0007.json,ok,0.02222014818629128,0.26532152699930145,0.022044742162413897,0.24722204101329953
2-3-6,cycle_0008.json,ok,0.019523216774809334,0.33945361380592648,0.023356390016740079,0.31253837510755123
2-3-6,cycle_0009.json,ok,0.029196850960852991,0.22940302010810229,0.027318532683531467,0.25209848347825142
2-3-7,cycle_0000.json,ok,0.039341699248465888,0.62058287465540951,0.051232831410457515,0.60273129960830418
2-3-7,cycle_0001.json,ok,0.04557328377469079,0.56480468423860097,0.064915729982257475,0.62619579461930308
2-3-7,cycle_0002.json,ok,0.020338788962648215,0.20520588814239851,0.032623945946723409,0.36501059775679501
2-3-7,cycle_0003.json,ok,0.028052744526398932,0.50341704140796661,0.032426379753483871,0.52949625739141926
2-3-7,cycle_0004.json,ok,0.02198248905014755,0.42232101847905001,0.027660683898796522,0.46695916838085716
2-3-7,cycle_0005.json,ok,0.018660210024269378,0.41393907009286379,0.025356600947130794,0.43017628358999849
2-3-7,cycle_0006.json,ok,0.023610745993321611,0.29759148401338453,0.033837085133390003,0.3768285120516503
2-3-7,cycle_0007.json,ok,0.019588188957116746,0.46569242459864024,0.033229559992725845,0.52566093566122829
2-3-7,cycle_0008.json,ok,0.035471128965483607,0.48407869335636899,0.05967784564044408,0.64836889838467215
2-3-7,cycle_0009.json,ok,0.024321708487130056,0.40104519353630724,0.039648072275492302,0.4469302451089745
2-3-8,cycle_0000.json,ok,0.025019486525068205,0.45821360124705068,0.037469964938163021,0.4147070512769846
2-3-8,cycle_0001.json,ok,0.034711224224670788,0.42589708780511171,0.049925176084617849,0.44184108624156559
2-3-8,cycle_0002.json,ok,0.015216844406639439,0.12582277393572144,0.027188965601255208,0.18580532821162016
2-3-8,cycle_0003.json,ok,0.032189540861732584,0.49265114868923776,0.034959182161930336,0.49596209867799562
2-3-8,cycle_0004.json,ok,0.028118429601351858,0.41717975159105419,0.032482563071982058,0.44239373808599702
2-3-8,cycle_0005.json,ok,0.026126381606060047,0.43560103937044331,0.031614050755664515,0.42246323043338968
2-3-8,cycle_0006.json,ok,0.032377900143799973,0.34956715609072952,0.04091837930130849,0.37695339608817996
2-3-8,cycle_0007.json,ok,0.019877769092442793,0.40317167007025967,0.030959965884314294,0.41151938359901657
2-3-8,cycle_0008.json,ok,0.023090253534272954,0.3301583191727403,0.03932016748283066,0.39945103359011358
2-3-8,cycle_0009.json,ok,0.021866892105754772,0.31931329785111157,0.032439780767138063,0.29964248840591723
2-3-9,cycle_0000.json,ok,0.011171337413247743,0.27494201619692954,0.017651803671621454,0.18621407438397333
2-3-9,cycle_0001.json,ok,0.02733126523956269,0.38741764908004483,0.023341023888414157,0.23195995005096828
2-3-9,cycle_0002.json,ok,0.02215870143179359,0.068886928128241376,0.031141148135576655,0.18153699314495569
2-3-9,cycle_0003.json,ok,0.028389391554061914,0.46350220174571388,0.029651749732269982,0.44415093046646398
2-3-9,cycle_0004.json,ok,0.022941808894962973,0.36500596341094027,0.024619863184709125,0.34709294999899776
2-3-9,cycle_0005.json,ok,0.018606869035754738,0.34321781051258055,0.022121264138395467,0.314690527505743
2-3-9,cycle_0006.json,ok,0.02737914357584606,0.27893507450473604,0.031614629249389924,0.25305277161473655
2-3-9,cycle_0007.json,ok,0.0095769253063835002,0.2537983670577606,0.012688548532343588,0.18828905773677437
2-3-9,cycle_0008.json,ok,0.022329761110168399,0.33220570869405219,0.027302532993076545,0.28529996368115085
2-3-9,cycle_0009.json,ok,0.010303533539820376,0.15616674758824228,0.015708148526538884,0.12490721090275687
2-3-10,cycle_0000.json,ok,0.018355815061758929,0.35353139118172539,0.014543327752593427,0.16298411164345045
2-3-10,cycle_0001.json,ok,0.021446900534178255,0.32155773783969926,0.015564008972655049,0.15564948233343201
2-3-10,cycle_0002.json,ok,0.028573322652661798,0.13207931416685664,0.040897124495879296,0.34808406701032185
2-3-10,cycle_0003.json,ok,0.021527223695654595,0.3891181281717776,0.020216323812396318,0.33306449792533688
2-3-10,cycle_0004.json,ok,0.020017664069747049,0.33135505570397,0.019127621121691859,0.27971016968413359
2-3-10,cycle_0005.json,ok,0.022322992747246202,0.35405039018240847,0.020836483802504639,0.22962016544014743
2-3-10,cycle_0006.json,ok,0.018606026377486949,0.15221727006084701,0.017054761941815592,0.15320253027283406
2-3-10,cycle_0007.json,ok,0.016741657125678919,0.21543573010665726,0.016993917632397833,0.10791096225990188
2-3-10,cycle_0008.json,ok,0.019322051144160263,0.23853189281766998,0.01854102378911179,0.17506354952451328
2-3-10,cycle_0009.json,ok,0.023010192228450972,0.077278907178172582,0.030948127200559984,0.25113778257212427
2-3-11,cycle_0000.json,ok,0.0096261927756862552,0.27931418747883413,0.011281221531051419,0.14206853953887072
2-3-11,cycle_0001.json,ok,0.0083554632046266251,0.20873587520346218,0.010286280175344416,0.11349206906715655
2-3-11,cycle_0002.json,ok,0.027214922299214194,0.16322266843328465,0.038803816211887616,0.33871636916545944
2-3-11,cycle_0003.json,ok,0.014548905057727582,0.30356353063792019,0.013003901112538461,0.23865556961935927
2-3-11,cycle_0004.json,ok,0.015066822420846081,0.27608888763615197,0.014073658010805994,0.22257672977322054
2-3-11,cycle_0005.json,ok,0.015288451248680435,0.30427183610953895,0.014029758914786132,0.1703582863521283
2-3-11,cycle_0006.json,ok,0.014385478973344832,0.10034838287294418,0.014135834751335587,0.13903207476991702
2-3-11,cycle_0007.json,ok,0.017419691770581603,0.14518286756646837,0.018930004300727377,0.098478360574881518
2-3-11,cycle_0008.json,ok,0.010403499031533613,0.21591956585086541,0.01090149115368493,0.1797216512840526
2-3-11,cycle_0009.json,ok,0.023684497704036953,0.081858477049751022,0.02998904341701809,0.25546507014145681
2-3-12,cycle_0000.json,ok,0.0077279143499900393,0.23736398426088515,0.010513306257613547,0.16640444733852588
2-3-12,cycle_0001.json,ok,0.0035173313732840502,0.22770877436740108,0.0079037968267906752,0.17836088205432993
2-3-12,cycle_0002.json,ok,0.025703393744009505,0.17288215538899906,0.038305578903437831,0.39321473381919098
2-3-12,cycle_0003.json,ok,0.013637518262119546,0.29214658431528967,0.011921772086266606,0.21818304582200662
2-3-12,cycle_0004.json,ok,0.01260473056303933,0.25155486226704493,0.011493078874500537,0.18807297631550099
2-3-12,cycle_0005.json,ok,0.013818142904130573,0.27889532722684984,0.012476939367148545,0.13473931450278478
2-3-12,cycle_0006.json,ok,0.01632812346043085,0.077362875907014086,0.016779488210670476,0.1686249634651607
2-3-12,cycle_0007.json,ok,0.015742589665866318,0.14542314239250642,0.017017042295438919,0.12333806540045442
2-3-12,cycle_0008.json,ok,0.0031287818764885954,0.19618552959531421,0.0039296177027666338,0.19256313827150048
2-3-12,cycle_0009.json,ok,0.01995895899462552,0.11621329914696438,0.025401091064730683,0.27902601129321425
2-4-5,cycle_0000.json,ok,0.032539891273019997,0.40135332730372358,0.047109576722346495,0.15840130689809256
2-4-5,cycle_0001.json,ok,0.022858565601795992,0.59414913178173345,0.04423913973413672,0.24237485248679552
2-4-5,cycle_0002.json,ok,0.034847965889581153,0.41782391475120478,0.051878282601985223,0.14200875050049996
2-4-5,cycle_0003.json,ok,0.026964772420292712,0.41964308850389681,0.029053412659316276,0.40721355081183425
2-4-5,cycle_0004.json,ok,0.010958939783513309,0.53432626902932889,0.0097828357909567291,0.4432643291729696
2-4-5,cycle_0005.json,ok,0.027369917301509051,0.39417724457638342,0.031051831623724838,0.25119083007012416
2-4-5,cycle_0006.json,ok,0.025674012873669588,0.36422896636921753,0.028349231841826479,0.24425853060884375
2-4-5,cycle_0007.json,ok,0.017603228310135281,0.60538852922707509,0.029938913412000594,0.30775598587417663
2-4-5,cycle_0008.json,ok,0.025049180012247315,0.386671004777281,0.030438981048519029,0.21074824853087101
2-4-5,cycle_0009.json,ok,0.025245263940817927,0.4166505310078526,0.035104240117047193,0.21928956813776268
2-4-6,cycle_0000.json,ok,0.038215666326728119,0.30850484289312263,0.043620413933876639,0.21389549569658375
2-4-6,cycle_0001.json,ok,0.038039818496256601,0.33307591644539825,0.048492078940491422,0.24148125381726457
2-4-6,cycle_0002.json,ok,0.050328632627600386,0.27919408915936128,0.061287381511341561,0.23977954185860983
2-4-6,cycle_0003.json,ok,0.020187781803184091,0.36789663017141105,0.021737519225705378,0.34231937663876111
2-4-6,cycle_0004.json,ok,0.0077513343840931274,0.41663719965271734,0.0084864097861555993,0.35912369275925515
2-4-6,cycle_0005.json,ok,0.033130111328892521,0.26566085941180834,0.032483421173523486,0.19889685584472025
2-4-6,cycle_0006.json,ok,0.028686378143342014,0.28088116307149741,0.028167315606914742,0.2225863195102023
2-4-6,cycle_0007.json,ok,0.029419499360614897,0.37501951445633197,0.03332437025936847,0.24740002800132865
2-4-6,cycle_0008.json,ok,0.024594999787260267,0.36672242136829608,0.027738977780717263,0.21671219577993897
2-4-6,cycle_0009.json,ok,0.029859833084623991,0.3418842936047265,0.036093566783770882,0.22735532174706014
2-4-7,cycle_0000.json,ok,0.022013142827135554,0.25923017297334267,0.016796267138464605,0.26094255396930066
2-4-7,cycle_0001.json,ok,0.021025990972423546,0.2697816858228525,0.017983188421934557,0.24382364036402487
2-4-7,cycle_0002.json,ok,0.026158063833383399,0.22098164029157241,0.021899039551595986,0.19283859489570138
2-4-7,cycle_0003.json,ok,0.02993252558556778,0.49214258332623345,0.032948774131190343,0.50524410443276846
2-4-7,cycle_0004.json,ok,0.024370511295659435,0.55765231211187738,0.028399047186793196,0.56547278479533991
2-4-7,cycle_0005.json,ok,0.010058415227958009,0.35060756733772219,0.005902886728703466,0.38869048209005286
2-4-7,cycle_0006.json,ok,0.011117211051319234,0.3602988044132322,0.01395133688805328,0.39490297264058755
2-4-7,cycle_0007.json,ok,0.01139567147421266,0.37520162201589285,0.0099976535333269525,0.36991014553078966
2-4-7,cycle_0008.json,ok,0.01227938132642604,0.32114848309614347,0.0095015715138648295,0.32097802370893141
2-4-7,cycle_0009.json,ok,0.011205208097569598,0.31171113601109685,0.010712759845532426,0.31973233184245298
2-4-8,cycle_0000.json,ok,0.026138517017791012,0.28091304002072515,0.019032978254585071,0.29040289277167203
2-4-8,cycle_0001.json,ok,0.031835263501340104,0.22864666109367468,0.022989519671661188,0.25757049072836213
2-4-8,cycle_0002.json,ok,0.0251369517356771,0.2851152639760538,0.022144193648940391,0.23887082993406206
2-4-8,cycle_0003.json,ok,0.027056398386999678,0.42534851125027895,0.028548312868613854,0.42661106973653645
2-4-8,cycle_0004.json,ok,0.020863189167096556,0.50591429567051571,0.024284163782626999,0.50901852633657885
2-4-8,cycle_0005.json,ok,0.014117546218363827,0.3636335617061302,0.011178850119051596,0.37247506748355591
2-4-8,cycle_0006.json,ok,0.016796650312039817,0.38028878080289152,0.01720212062150131,0.38205906307858251
2-4-8,cycle_0007.json,ok,0.016556469882126654,0.33380142944306701,0.011486447494478405,0.33662701793207828
2-4-8,cycle_0008.json,ok,0.015263688489234237,0.32225381131354502,0.0096975590566820077,0.31398494044271374
2-4-8,cycle_0009.json,ok,0.017345622582174414,0.28632149673264168,0.011152417274569683,0.30287137107541878
2-4-9,cycle_0000.json,ok,0.037701778338246228,0.1657604889504399,0.028497964960339489,0.16919455923105409
2-4-9,cycle_0001.json,ok,0.036867563550817141,0.2092850098023499,0.028871821965802538,0.17839364372171174
2-4-9,cycle_0002.json,ok,0.028558373624633381,0.26236904881365869,0.024633722571037953,0.15686351212217306
2-4-9,cycle_0003.json,ok,0.02168003559064146,0.39212622530052638,0.022024393507713919,0.38146586354366369
2-4-9,cycle_0004.json,ok,0.010271685918961207,0.43906086567103941,0.012435260243917452,0.41498428519529273
2-4-9,cycle_0005.json,ok,0.0203617733431515,0.26010082715045429,0.015656588465852203,0.2540734962743238
2-4-9,cycle_0006.json,ok,0.02039146947236662,0.298334470540011,0.017210014888249758,0.27803503240335931
2-4-9,cycle_0007.json,ok,0.027522530612638613,0.26054708377487013,0.022714273754691011,0.22519648674163933
2-4-9,cycle_0008.json,ok,0.018870429555304592,0.28506794992658141,0.013081953070449856,0.23723236467141459
2-4-9,cycle_0009.json,ok,0.026081593519890808,0.21438153057491449,0.017843120057729183,0.21589690249667076
2-4-10,cycle_0000.json,ok,0.028701654583875403,0.14198048954748332,0.027385727416563008,0.095790485380003287
2-4-10,cycle_0001.json,ok,0.03457120713468842,0.11796213687266087,0.034099528404006464,0.095841475222451206
2-4-10,cycle_0002.json,ok,0.044806616777377163,0.080451562476584901,0.048562505765874044,0.14578727612109663
2-4-10,cycle_0003.json,ok,0.025573793793023967,0.26210384938353198,0.025269566156205601,0.25631371582914603
2-4-10,cycle_0004.json,ok,0.028387236033581089,0.45156608268592463,0.027997770110017427,0.41871258723418087
2-4-10,cycle_0005.json,ok,0.018014839162310777,0.41479894186010841,0.017737070112324251,0.39123249328634868
2-4-10,cycle_0006.json,ok,0.021357447306139508,0.43068603088525309,0.021938397651445712,0.38478661714442464
2-4-10,cycle_0007.json,ok,0.0041887798072696002,0.37628336849236055,0.0036101831773273246,0.30711419183444583
2-4-10,cycle_0008.json,ok,0.010579906692166493,0.25109781575721241,0.01360571435853547,0.15349132023822948
2-4-10,cycle_0009.json,ok,0.01763174674576188,0.19331616301926954,0.017620589393401876,0.15371287549281484
2-4-11,cycle_0000.json,ok,0.028264038156184328,0.23076832226329133,0.027317796434279677,0.17005772070738714
2-4-11,cycle_0001.json,ok,0.033485700679322293,0.22567539360037581,0.032553162872160535,0.16233687164007327
2-4-11,cycle_0002.json,ok,0.042669669915653428,0.1486406922615495,0.045089492308819736,0.093712203820577766
2-4-11,cycle_0003.json,ok,0.021431604970361,0.30624998746797988,0.020833498314564484,0.28627084786684659
2-4-11,cycle_0004.json,ok,0.020553025188772743,0.47307929780847852,0.019957454225630649,0.42723200502133807
2-4-11,cycle_0005.json,ok,0.01100023471052535,0.4254018539179612,0.010713777816119147,0.39066317430600672
2-4-11,cycle_0006.json,ok,0.013140217966795164,0.43245486301239799,0.013011915948142692,0.36712813981244441
2-4-11,cycle_0007.json,ok,0.0056161003875413902,0.41096119998456393,0.0080078404193153485,0.30972124817745283
2-4-11,cycle_0008.json,ok,0.01506194290524435,0.30102254490700803,0.017580528750944922,0.17842005290296312
2-4-11,cycle_0009.json,ok,0.019542259347199921,0.2712291707155996,0.019416539724243547,0.20873301737403249
2-4-12,cycle_0000.json,ok,0.030449674297378333,0.27255287525914751,0.026374417965874919,0.23839942874749517
2-4-12,cycle_0001.json,ok,0.033755436476936747,0.28789152465990731,0.029250722728177501,0.24835316358391299
2-4-12,cycle_0002.json,ok,0.040700909356551407,0.23940198898483911,0.040706511452967588,0.13865390417519793
2-4-12,cycle_0003.json,ok,0.017719623342683153,0.29092635219829666,0.017128037121671297,0.27126224736351856
2-4-12,cycle_0004.json,ok,0.012616336840507546,0.41918410054852095,0.012323555053321422,0.38372258915539648
2-4-12,cycle_0005.json,ok,0.012860003090774055,0.36477123843681047,0.010558817902558347,0.34517139521187162
2-4-12,cycle_0006.json,ok,0.012078595497753683,0.38476381395272624,0.010571930435861469,0.33391389895059725
2-4-12,cycle_0007.json,ok,0.014990660134781517,0.38983063992934747,0.013748353687415222,0.32812244617974456
2-4-12,cycle_0008.json,ok,0.018039463162226665,0.33835366364970465,0.016352262837273136,0.25043131698950072
2-4-12,cycle_0009.json,ok,0.022461100107150599,0.30359442813231091,0.018325302202401837,0.27640465621143379
2-5-6,cycle_0000.json,ok,0.033007255755094785,0.30408694601812125,0.033035903925594391,0.28932679161328068
2-5-6,cycle_0001.json,ok,0.037010157867550644,0.28155723247019732,0.036205859866630954,0.30329842027818288
2-5-6,cycle_0002.json,ok,0.045257045131653892,0.31247437296632263,0.041944276876709603,0.25355722812029879
2-5-6,cycle_0003.json,ok,0.0098914851367792565,0.30013465890598745,0.0091831829270805059,0.29108345647561384
2-5-6,cycle_0004.json,ok,0.02601322852736309,0.2007016906133845,0.022473477521331622,0.20009924390827666
2-5-6,cycle_0005.json,ok,0.024686994844167871,0.2546340627013356,0.021400183765093159,0.25520834588173397
2-5-6,cycle_0006.json,ok,0.01917805342208765,0.24801157502789517,0.015878871888799748,0.23404772391878517
2-5-6,cycle_0007.json,ok,0.030906271578688235,0.24578013156173784,0.026397376020209661,0.25389222641671244
2-5-6,cycle_0008.json,ok,0.018303757276381307,0.40106548376400303,0.01890796664399232,0.31235660931670911
2-5-6,cycle_0009.json,ok,0.027079747049937555,0.36738478428400617,0.025762744207830576,0.3089921561310992
2-5-7,cycle_0000.json,ok,0.0065903153368746551,0.40525610872251128,0.0083234447909226045,0.36260328293552019
2-5-7,cycle_0001.json,ok,0.0094119123268086389,0.45886193507706902,0.010399080257508856,0.37541205607619166
2-5-7,cycle_0002.json,ok,0.0090248045294457849,0.44243614056186864,0.014284634405919224,0.35710301464916411
2-5-7,cycle_0003.json,ok,0.023421185468955649,0.59158967722775069,0.025893453814603264,0.60362761742724513
2-5-7,cycle_0004.json,ok,0.017599653701185686,0.53606389586236858,0.02238348919604493,0.55362774132099457
2-5-7,cycle_0005.json,ok,0.014288959368073723,0.49320714836053564,0.020804473977641898,0.5334963048352469
2-5-7,cycle_0006.json,ok,0.023350977246673697,0.49244970932026083,0.031005560401828967,0.52503343446712092
2-5-7,cycle_0007.json,ok,0.017428206207203312,0.51250887433683279,0.022741546686479479,0.51656202618475899
2-5-7,cycle_0008.json,ok,0.018027484470586823,0.48648955973168129,0.025829767698965951,0.50001019865026741
2-5-7,cycle_0009.json,ok,0.019001704679774349,0.4877354355563871,0.023551081733326571,0.45683994990650317
2-5-8,cycle_0000.json,ok,0.011846081416606452,0.36145959938000566,0.007595869389958574,0.38481454930633696
2-5-8,cycle_0001.json,ok,0.011150174576237506,0.3737820176622681,0.0078025516071078783,0.39957399898769291
2-5-8,cycle_0002.json,ok,0.0053911827023151978,0.45581703865323531,0.013120769458577732,0.41213951623081918
2-5-8,cycle_0003.json,ok,0.021055807974061445,0.56308044897545617,0.022560677563080809,0.57246673360556954
2-5-8,cycle_0004.json,ok,0.015343447208730192,0.48850789770031888,0.018677730123743304,0.50857119189497813
2-5-8,cycle_0005.json,ok,0.01052776575908777,0.46994376181226483,0.015060654096823615,0.49106827828829303
2-5-8,cycle_0006.json,ok,0.021326837221359331,0.50822840915072376,0.02679846172855516,0.5184908171676974
2-5-8,cycle_0007.json,ok,0.0069049939408010776,0.42234051983763621,0.011707766121141425,0.45386079422862169
2-5-8,cycle_0008.json,ok,0.0050836194815955986,0.43044071237554432,0.014115606038374643,0.46078671152858736
2-5-8,cycle_0009.json,ok,0.0046816713747198334,0.4265263171468725,0.012092041926927309,0.43749327437557073
2-5-9,cycle_0000.json,ok,0.029578186165428812,0.19877702446064086,0.018084331674516157,0.25361538526828087
2-5-9,cycle_0001.json,ok,0.02276231096486309,0.33029978724081244,0.012369350504124422,0.33950156639477957
2-5-9,cycle_0002.json,ok,0.012270834680739641,0.39220967947026947,0.0057736491381472953,0.33839117410178088
