sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.384961,22.719824,-0.388477,-0.509375,22.367090,-0.263672,-0.724219,22.437891,-0.622949,-0.032031,-22.304102,0.556836,-0.137695,-22.710840,0.117383,-0.544922,-22.195020,0.202832,0.377637,-22.174609,0.951660,0.483301,-22.264258,0.616992,0.890918,-22.422266,0.269629,0.884766,22.346582,-0.730566,0.102344,22.168164,-0.966797,0.091113,22.157812,-0.623145
-0.382129,22.722656,-0.385645,-0.506445,22.368164,-0.264648,-0.722266,22.440918,-0.622852,-0.037891,-22.305176,0.554980,-0.143262,-22.710352,0.118652,-0.544531,-22.196484,0.202051,0.378711,-22.176562,0.950684,0.485742,-22.263281,0.617480,0.894238,-22.422070,0.272070,0.883105,22.348145,-0.730469,0.107324,22.168945,-0.968457,0.084180,22.158301,-0.621484
-0.381934,22.722070,-0.385059,-0.506055,22.367676,-0.261426,-0.729785,22.442187,-0.621777,-0.037109,-22.306152,0.556836,-0.136035,-22.706738,0.119043,-0.548926,-22.195215,0.203906,0.384473,-22.175781,0.949805,0.484961,-22.263770,0.618652,0.898730,-22.420703,0.270215,0.889062,22.349414,-0.730859,0.101562,22.167285,-0.967676,0.084570,22.158008,-0.622266
-0.377441,22.721582,-0.385352,-0.515039,22.365039,-0.264355,-0.727051,22.439844,-0.623633,-0.034863,-22.308496,0.554590,-0.134668,-22.706836,0.116211,-0.547070,-22.194727,0.202246,0.380176,-22.173535,0.951855,0.491016,-22.260254,0.618457,0.896973,-22.422168,0.269434,0.886328,22.348145,-0.729980,0.099805,22.166309,-0.968457,0.088965,22.160449,-0.623633
-0.382129,22.721191,-0.385352,-0.511035,22.364746,-0.264258,-0.726562,22.437988,-0.622949,-0.033105,-22.309473,0.556055,-0.135645,-22.710547,0.117871,-0.544824,-22.194824,0.202148,0.383984,-22.175781,0.951270,0.485547,-22.266895,0.619238,0.899805,-22.424219,0.268750,0.887793,22.348047,-0.730762,0.104590,22.166504,-0.967285,0.084961,22.164453,-0.622168
-0.387891,22.720703,-0.385254,-0.513379,22.362402,-0.263672,-0.726660,22.432031,-0.624609,-0.035352,-22.307422,0.554395,-0.135645,-22.706055,0.117285,-0.551562,-22.193848,0.202246,0.381934,-22.174414,0.951660,0.485645,-22.262891,0.618945,0.895801,-22.418359,0.269531,0.886914,22.348145,-0.730371,0.104980,22.165723,-0.966016,0.090430,22.160840,-0.623242
-0.379688,22.719922,-0.387207,-0.506934,22.361914,-0.265527,-0.725000,22.430566,-0.623047,-0.031348,-22.304004,0.554492,-0.138672,-22.706348,0.117383,-0.545996,-22.192187,0.202051,0.379688,-22.176074,0.951758,0.485449,-22.257715,0.617188,0.895605,-22.417480,0.267871,0.892285,22.347266,-0.729980,0.108496,22.164648,-0.967969,0.089844,22.165039,-0.624414
-0.380664,22.719629,-0.385352,-0.511719,22.365137,-0.263965,-0.725098,22.429102,-0.623145,-0.029785,-22.306152,0.554199,-0.135059,-22.706445,0.116699,-0.542383,-22.194043,0.202344,0.378223,-22.173145,0.952930,0.489453,-22.254492,0.618555,0.892090,-22.420313,0.270898,0.889844,22.349414,-0.730859,0.099219,22.167871,-0.968359,0.088086,22.166211,-0.624023
-0.384473,22.719922,-0.384375,-0.507031,22.361914,-0.264551,-0.720605,22.433301,-0.622363,-0.038281,-22.304688,0.555273,-0.134570,-22.709863,0.116895,-0.549023,-22.195020,0.201172,0.377344,-22.172559,0.951855,0.485645,-22.261621,0.617773,0.891406,-22.420996,0.267969,0.885059,22.348730,-0.730078,0.103125,22.164062,-0.966504,0.090430,22.166797,-0.624707
-0.385645,22.717188,-0.385547,-0.510449,22.363965,-0.264062,-0.730273,22.436133,-0.622461,-0.030957,-22.301172,0.555762,-0.134277,-22.705762,0.119531,-0.548438,-22.191406,0.202441,0.374512,-22.171484,0.951270,0.486719,-22.266406,0.619043,0.893457,-22.416602,0.269727,0.885449,22.345410,-0.729199,0.109082,22.165918,-0.967969,0.082910,22.163965,-0.624512
