sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.249512,9.811133,-0.211621,-0.275293,9.666699,-0.127930,-0.373242,9.715430,-0.316309,-0.087207,-9.729688,0.253809,-0.135840,-9.844531,0.060352,-0.274023,-9.582910,0.082031,0.213477,-9.634766,0.285547,0.236523,-9.641602,0.115820,0.426367,-9.665430,-0.037305,0.389062,9.603906,-0.209766,0.061133,9.554199,-0.292969,0.052734,9.596582,-0.154492
-0.249902,9.811230,-0.211914,-0.275488,9.665430,-0.130176,-0.372266,9.717480,-0.316992,-0.087988,-9.729004,0.253418,-0.137207,-9.850098,0.062207,-0.274414,-9.582715,0.084180,0.213965,-9.634082,0.283203,0.236719,-9.640332,0.115918,0.425391,-9.664258,-0.035645,0.388770,9.606250,-0.209277,0.061328,9.553125,-0.292676,0.052734,9.597363,-0.152539
-0.249902,9.810449,-0.213574,-0.276270,9.666992,-0.128516,-0.373242,9.717676,-0.317480,-0.087109,-9.729199,0.251758,-0.136328,-9.849512,0.058008,-0.274512,-9.581738,0.084766,0.215234,-9.633789,0.282617,0.236426,-9.641602,0.115527,0.427148,-9.665820,-0.037012,0.389160,9.605371,-0.210059,0.062305,9.553809,-0.292285,0.052539,9.595703,-0.154492
-0.250781,9.811133,-0.209863,-0.276953,9.667090,-0.128516,-0.374219,9.715820,-0.316895,-0.087793,-9.728027,0.255273,-0.135352,-9.848047,0.061230,-0.275195,-9.581445,0.083105,0.213867,-9.633984,0.283594,0.236328,-9.641992,0.116895,0.425488,-9.666016,-0.036230,0.389258,9.604102,-0.209277,0.062207,9.553125,-0.290723,0.051855,9.595508,-0.152539
-0.250391,9.810156,-0.210938,-0.276660,9.667188,-0.128125,-0.373437,9.717480,-0.316992,-0.087793,-9.728418,0.253125,-0.135937,-9.846582,0.061328,-0.275879,-9.582227,0.082617,0.214648,-9.630664,0.285156,0.236426,-9.641113,0.117090,0.426367,-9.663379,-0.036133,0.388184,9.603711,-0.211035,0.061035,9.552930,-0.291309,0.053516,9.594531,-0.151953
-0.249707,9.810937,-0.210938,-0.275781,9.666602,-0.126270,-0.373828,9.717676,-0.315527,-0.087207,-9.729883,0.254590,-0.135840,-9.847363,0.060059,-0.276074,-9.583496,0.083984,0.214941,-9.632422,0.285156,0.236523,-9.642383,0.118164,0.426953,-9.662891,-0.035840,0.389453,9.606445,-0.212695,0.061133,9.552539,-0.293555,0.052344,9.595898,-0.153906
-0.249414,9.809570,-0.210449,-0.275293,9.667285,-0.127148,-0.373633,9.718164,-0.318164,-0.087305,-9.729980,0.253906,-0.136230,-9.847266,0.058984,-0.274121,-9.581152,0.082812,0.214355,-9.632227,0.284473,0.235645,-9.640430,0.116797,0.425000,-9.662988,-0.036523,0.387793,9.605273,-0.209082,0.061621,9.552246,-0.291309,0.051758,9.595898,-0.153711
-0.249609,9.809375,-0.211230,-0.275586,9.666699,-0.127637,-0.374609,9.718164,-0.315527,-0.087109,-9.728320,0.253223,-0.137012,-9.848340,0.058984,-0.274316,-9.582715,0.082910,0.214844,-9.630176,0.285254,0.237402,-9.638770,0.114844,0.425293,-9.663184,-0.036328,0.388965,9.604102,-0.209863,0.063184,9.554004,-0.290430,0.052441,9.595801,-0.153711
-0.248145,9.810352,-0.210352,-0.275488,9.670117,-0.129004,-0.373828,9.719238,-0.315820,-0.087109,-9.730957,0.252246,-0.137012,-9.848145,0.060742,-0.274121,-9.584570,0.083008,0.215332,-9.633594,0.286230,0.236621,-9.638672,0.114941,0.426563,-9.663770,-0.035840,0.389258,9.606641,-0.211328,0.061719,9.554492,-0.293359,0.050977,9.597168,-0.153027
-0.250977,9.810742,-0.207520,-0.275684,9.669922,-0.128223,-0.373633,9.720410,-0.315723,-0.087109,-9.729785,0.254199,-0.136719,-9.849316,0.060254,-0.275586,-9.583691,0.082617,0.215918,-9.633203,0.283398,0.235742,-9.640918,0.116699,0.424512,-9.665820,-0.035156,0.389160,9.606445,-0.210645,0.061426,9.554102,-0.291016,0.051855,9.595215,-0.154492
