sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.379199,14.731543,-0.299121,-0.428711,14.476953,-0.192578,-0.559277,14.543652,-0.453027,-0.133008,-14.533789,0.392090,-0.199609,-14.670312,0.102344,-0.447070,-14.395508,0.138672,0.359277,-14.430566,0.460449,0.402734,-14.456738,0.218848,0.669434,-14.528223,-0.010840,0.673438,14.447656,-0.329980,0.137207,14.375000,-0.464941,0.126172,14.400195,-0.247461
-0.379980,14.732227,-0.298828,-0.428320,14.480469,-0.192285,-0.559375,14.542285,-0.451465,-0.134082,-14.533008,0.390820,-0.199902,-14.670801,0.099512,-0.445508,-14.394922,0.139551,0.358984,-14.434180,0.459473,0.401953,-14.459180,0.220703,0.667871,-14.530078,-0.013086,0.673145,14.449316,-0.330859,0.135840,14.374219,-0.463867,0.124902,14.395801,-0.245312
-0.379297,14.730762,-0.299512,-0.427246,14.479004,-0.192480,-0.560254,14.540234,-0.451562,-0.134082,-14.529297,0.395410,-0.200391,-14.670703,0.101367,-0.444824,-14.390820,0.140234,0.357910,-14.427930,0.460645,0.402441,-14.460254,0.221387,0.668164,-14.527734,-0.010156,0.673145,14.449512,-0.331836,0.136719,14.373926,-0.465039,0.125488,14.396777,-0.246484
-0.379004,14.730469,-0.299609,-0.427148,14.474609,-0.192773,-0.559473,14.535840,-0.452051,-0.134082,-14.529980,0.393555,-0.197168,-14.668652,0.100586,-0.444922,-14.391895,0.139746,0.358789,-14.426270,0.459375,0.401465,-14.457422,0.219336,0.669629,-14.526758,-0.010156,0.672559,14.448340,-0.329688,0.136621,14.373633,-0.468262,0.126074,14.396387,-0.244824
-0.380078,14.731250,-0.297461,-0.428516,14.479199,-0.191504,-0.560449,14.538379,-0.454492,-0.134570,-14.533887,0.391602,-0.199609,-14.673145,0.099219,-0.445996,-14.396289,0.138086,0.359277,-14.431641,0.461133,0.402148,-14.460156,0.219531,0.669336,-14.529590,-0.010156,0.673340,14.450977,-0.330566,0.136230,14.376074,-0.465234,0.128516,14.400879,-0.248047
-0.380078,14.729883,-0.299023,-0.427734,14.476660,-0.191211,-0.560547,14.533789,-0.450879,-0.134082,-14.531445,0.394336,-0.200195,-14.669629,0.099805,-0.445898,-14.391211,0.141797,0.358301,-14.427734,0.458887,0.400879,-14.460547,0.220898,0.667969,-14.527832,-0.007910,0.672363,14.449512,-0.330566,0.137012,14.373437,-0.466992,0.125879,14.398438,-0.247168
-0.379883,14.727637,-0.297852,-0.428418,14.476270,-0.192871,-0.559863,14.530078,-0.451172,-0.133789,-14.532031,0.393359,-0.198633,-14.670898,0.100195,-0.446582,-14.392383,0.139746,0.358398,-14.427344,0.458984,0.402051,-14.458496,0.220410,0.669922,-14.526953,-0.011621,0.672852,14.447656,-0.331641,0.136328,14.371777,-0.465430,0.126074,14.396094,-0.245801
-0.379395,14.730566,-0.298926,-0.428613,14.475586,-0.191113,-0.560840,14.530566,-0.451562,-0.134180,-14.531836,0.392871,-0.198340,-14.667188,0.097656,-0.446484,-14.391113,0.137402,0.359961,-14.428418,0.459277,0.403223,-14.456055,0.222168,0.669629,-14.529004,-0.009570,0.673438,14.448633,-0.330859,0.135352,14.372461,-0.464062,0.125586,14.396191,-0.245410
-0.378223,14.728809,-0.297656,-0.428125,14.474512,-0.190332,-0.559766,14.529883,-0.450098,-0.134473,-14.530566,0.393066,-0.200195,-14.665820,0.099512,-0.445410,-14.387891,0.137793,0.357227,-14.429883,0.458105,0.401074,-14.458301,0.221973,0.668262,-14.529980,-0.009766,0.673828,14.450586,-0.332227,0.135059,14.371191,-0.464844,0.125391,14.394434,-0.247363
-0.380273,14.729297,-0.299512,-0.428223,14.475684,-0.193652,-0.560547,14.532617,-0.452246,-0.134277,-14.532813,0.390234,-0.200195,-14.670312,0.100586,-0.446094,-14.390723,0.138574,0.358691,-14.427246,0.460254,0.401953,-14.457031,0.223633,0.667871,-14.530762,-0.009961,0.672852,14.448926,-0.331348,0.134863,14.371973,-0.465234,0.126172,14.396875,-0.245996
-0.379688,14.729199,-0.295898,-0.428027,14.474512,-0.190918,-0.559082,14.531348,-0.453027,-0.133398,-14.530762,0.392773,-0.199609,-14.668066,0.097461,-0.445801,-14.390234,0.138867,0.359375,-14.426465,0.459863,0.402051,-14.461133,0.221875,0.668359,-14.530176,-0.010645,0.672168,14.446582,-0.330762,0.135449,14.370313,-0.463477,0.126074,14.396875,-0.246875
-0.379395,14.731152,-0.297656,-0.428223,14.474121,-0.192969,-0.560156,14.530078,-0.450391,-0.133887,-14.532910,0.393164,-0.198633,-14.668066,0.097656,-0.446289,-14.389551,0.138867,0.358691,-14.427539,0.460938,0.403516,-14.460938,0.221582,0.668750,-14.528320,-0.009570,0.672070,14.447266,-0.330273,0.137305,14.371875,-0.465234,0.125781,14.395898,-0.245020
-0.381641,14.729102,-0.297266,-0.429102,14.474316,-0.189453,-0.562598,14.531543,-0.450977,-0.135352,-14.530469,0.392285,-0.200684,-14.667090,0.098047,-0.447559,-14.391797,0.137500,0.359375,-14.427637,0.461914,0.404199,-14.458301,0.222852,0.671191,-14.529102,-0.010059,0.674316,14.449219,-0.330859,0.138574,14.372363,-0.467285,0.128418,14.395801,-0.248242
-0.384375,14.729980,-0.294043,-0.433594,14.475977,-0.188867,-0.564746,14.532129,-0.447266,-0.141895,-14.531738,0.388477,-0.204980,-14.668457,0.095020,-0.452637,-14.390332,0.134766,0.366309,-14.427051,0.463867,0.408984,-14.460254,0.225586,0.675586,-14.532324,-0.004590,0.679492,14.448633,-0.335254,0.142480,14.373145,-0.468750,0.132617,14.397070,-0.248535
-0.391895,14.730859,-0.290625,-0.438965,14.473730,-0.183887,-0.571582,14.531836,-0.442871,-0.144824,-14.531152,0.385449,-0.211719,-14.668164,0.091309,-0.459766,-14.388672,0.132227,0.373145,-14.427734,0.467187,0.414258,-14.463184,0.230664,0.681934,-14.528418,-0.000977,0.685352,14.448047,-0.340625,0.149219,14.370996,-0.473145,0.139551,14.395898,-0.253516
-0.396387,14.731055,-0.285938,-0.444824,14.473145,-0.179395,-0.576953,14.530273,-0.440625,-0.150293,-14.530273,0.380566,-0.217285,-14.667871,0.088184,-0.464062,-14.390137,0.128320,0.376074,-14.428418,0.469629,0.420996,-14.458887,0.230664,0.685449,-14.530273,0.001953,0.690918,14.447852,-0.341699,0.154004,14.373340,-0.476562,0.144043,14.396191,-0.256738
-0.400586,14.731836,-0.283301,-0.449414,14.475195,-0.176563,-0.581836,14.531934,-0.435937,-0.155859,-14.534180,0.379492,-0.224316,-14.669727,0.086621,-0.469531,-14.391699,0.127344,0.382227,-14.431738,0.475293,0.425293,-14.457520,0.236523,0.690918,-14.532910,0.004590,0.694727,14.447363,-0.346094,0.158496,14.372559,-0.478027,0.149512,14.398145,-0.260840
-0.406250,14.732520,-0.281250,-0.453809,14.473828,-0.173047,-0.585059,14.534473,-0.434277,-0.160352,-14.534180,0.375195,-0.225586,-14.669629,0.082812,-0.472949,-14.392676,0.120996,0.386328,-14.430371,0.477637,0.429688,-14.459375,0.239160,0.697363,-14.531152,0.004785,0.700098,14.450195,-0.347559,0.164453,14.374121,-0.483887,0.152637,14.399805,-0.265723
-0.409863,14.734082,-0.275293,-0.456836,14.475195,-0.168066,-0.589941,14.534277,-0.429297,-0.164453,-14.534961,0.372070,-0.230078,-14.671875,0.076953,-0.477246,-14.394043,0.118750,0.389844,-14.433203,0.482812,0.433203,-14.462305,0.241504,0.700391,-14.531348,0.011719,0.703711,14.449512,-0.352832,0.167383,14.373926,-0.486621,0.157715,14.397266,-0.266895
-0.415918,14.735352,-0.273828,-0.462402,14.478711,-0.164160,-0.595508,14.533105,-0.424902,-0.169238,-14.533984,0.369238,-0.236426,-14.670605,0.074609,-0.482715,-14.392969,0.114355,0.395605,-14.431250,0.484180,0.438867,-14.458789,0.244727,0.706543,-14.528320,0.014844,0.710059,14.448828,-0.357129,0.172949,14.375000,-0.490723,0.161426,14.398145,-0.270801
-0.419531,14.735156,-0.268652,-0.467285,14.479785,-0.160156,-0.600586,14.537402,-0.420703,-0.173633,-14.533105,0.364648,-0.240527,-14.670508,0.070898,-0.488281,-14.394336,0.113184,0.399609,-14.432715,0.486426,0.443945,-14.459180,0.249707,0.710059,-14.532129,0.020117,0.714160,14.449902,-0.361133,0.176953,14.374707,-0.495312,0.167676,14.399707,-0.274512
-0.423633,14.733008,-0.265527,-0.470703,14.476465,-0.157422,-0.603125,14.535156,-0.416797,-0.177539,-14.535059,0.360156,-0.242676,-14.667969,0.069727,-0.491992,-14.392578,0.108594,0.402051,-14.429395,0.490820,0.446777,-14.459277,0.252441,0.714063,-14.531934,0.021289,0.717285,14.447754,-0.364160,0.179492,14.375684,-0.498242,0.170605,14.396484,-0.277148
-0.427246,14.731836,-0.261719,-0.475000,14.476758,-0.152637,-0.606934,14.536816,-0.414160,-0.181055,-14.530566,0.357324,-0.248633,-14.670898,0.061523,-0.494141,-14.391016,0.103418,0.407422,-14.430469,0.495508,0.450098,-14.460449,0.255762,0.718066,-14.531152,0.025098,0.722168,14.446680,-0.366406,0.184277,14.375391,-0.500293,0.174609,14.396289,-0.281250
