sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
0.094727,14.052051,-0.371191,0.039160,13.889941,-0.275684,-0.087012,13.958691,-0.521484,0.313379,-13.925195,0.441113,0.266113,-14.116309,0.154980,0.026172,-13.894336,0.185059,-0.101758,-13.857520,0.363770,-0.073828,-13.844824,0.142285,0.187793,-13.917285,-0.082812,0.193652,13.860742,-0.232129,-0.320801,13.754590,-0.356250,-0.326074,13.870117,-0.151172
0.096973,14.055566,-0.374609,0.040625,13.893555,-0.275684,-0.082910,13.961230,-0.524219,0.315527,-13.926660,0.440723,0.269922,-14.116895,0.156152,0.028027,-13.895117,0.184863,-0.103906,-13.859766,0.363867,-0.077051,-13.848437,0.140820,0.185059,-13.917480,-0.082227,0.190234,13.861914,-0.232422,-0.323340,13.756836,-0.357031,-0.328906,13.873145,-0.154004
0.097070,14.053906,-0.372949,0.041895,13.893066,-0.274316,-0.082617,13.963281,-0.520996,0.315723,-13.925879,0.437207,0.268066,-14.119922,0.153906,0.028320,-13.894629,0.184961,-0.106055,-13.858203,0.365137,-0.076855,-13.850586,0.140918,0.187109,-13.920020,-0.080762,0.190723,13.862305,-0.231445,-0.324414,13.755762,-0.357324,-0.330273,13.872461,-0.155664
0.098535,14.052344,-0.374121,0.042969,13.891699,-0.278516,-0.081934,13.965332,-0.522949,0.317969,-13.925684,0.439551,0.270215,-14.120508,0.157520,0.030566,-13.895508,0.184766,-0.107227,-13.858594,0.363281,-0.076758,-13.845605,0.141504,0.185645,-13.917969,-0.079199,0.190625,13.860547,-0.231445,-0.323828,13.757910,-0.353418,-0.329883,13.873437,-0.153223
0.097461,14.052734,-0.370996,0.040527,13.892383,-0.273438,-0.084668,13.963574,-0.520703,0.314648,-13.925879,0.440137,0.267578,-14.120801,0.153320,0.029004,-13.898242,0.184375,-0.104590,-13.855078,0.364551,-0.077344,-13.848437,0.142383,0.186035,-13.919531,-0.079687,0.190918,13.863379,-0.232813,-0.322266,13.756934,-0.356250,-0.329590,13.871191,-0.152148
0.098145,14.051562,-0.375488,0.041602,13.891211,-0.276465,-0.083301,13.965039,-0.524316,0.316992,-13.924414,0.443066,0.270898,-14.117383,0.158496,0.030273,-13.897168,0.184961,-0.104688,-13.856250,0.361328,-0.076758,-13.847559,0.138379,0.185059,-13.917090,-0.082715,0.190430,13.861426,-0.230469,-0.324219,13.753516,-0.354297,-0.330664,13.870117,-0.150684
0.096094,14.051270,-0.373535,0.039844,13.892578,-0.275684,-0.084277,13.964160,-0.524219,0.316016,-13.921582,0.441504,0.269238,-14.117578,0.159180,0.028613,-13.894824,0.186230,-0.104102,-13.856836,0.362988,-0.075293,-13.847168,0.139551,0.183691,-13.917090,-0.081641,0.191309,13.862012,-0.229395,-0.321484,13.757617,-0.355078,-0.329102,13.870313,-0.150488
0.097852,14.050488,-0.373730,0.040723,13.892285,-0.276367,-0.084180,13.962598,-0.522949,0.315039,-13.928027,0.440234,0.269531,-14.122656,0.154883,0.029395,-13.895020,0.185938,-0.104102,-13.858008,0.362988,-0.077246,-13.848730,0.139746,0.186328,-13.917188,-0.082422,0.190332,13.862695,-0.231152,-0.322168,13.757715,-0.355078,-0.328320,13.869043,-0.150977
0.095410,14.050781,-0.373047,0.038477,13.890625,-0.276074,-0.085547,13.960059,-0.521094,0.314746,-13.928125,0.440234,0.266992,-14.119629,0.153027,0.027637,-13.896289,0.185547,-0.102539,-13.858203,0.361816,-0.074609,-13.846875,0.141211,0.186523,-13.917188,-0.082129,0.192676,13.861719,-0.231543,-0.321289,13.755957,-0.356250,-0.328809,13.869238,-0.154102
0.097656,14.052148,-0.371484,0.040723,13.892090,-0.276270,-0.085938,13.961230,-0.522070,0.315918,-13.929688,0.440820,0.269434,-14.120117,0.155176,0.028125,-13.896191,0.182910,-0.104102,-13.859277,0.363672,-0.076074,-13.846387,0.141895,0.185156,-13.918945,-0.080762,0.192480,13.863770,-0.231055,-0.320898,13.757031,-0.358301,-0.328516,13.869141,-0.153125
