sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
-0.004785,9.308887,-0.278125,-0.027930,9.211133,-0.206055,-0.120996,9.267383,-0.380078,0.140918,-9.286816,0.300684,0.107422,-9.384180,0.112695,-0.025000,-9.206641,0.130078,-0.028613,-9.224512,0.207910,-0.014551,-9.203711,0.047949,0.175195,-9.217090,-0.099414,0.138574,9.173145,-0.123145,-0.173242,9.110254,-0.199902,-0.178906,9.187305,-0.074023
-0.003418,9.307422,-0.277637,-0.027832,9.210352,-0.205957,-0.121094,9.265527,-0.380762,0.141797,-9.287891,0.300684,0.105176,-9.382910,0.112695,-0.025391,-9.206445,0.127344,-0.027148,-9.223633,0.210156,-0.012109,-9.201270,0.050195,0.174609,-9.216504,-0.101367,0.138672,9.172168,-0.123828,-0.173145,9.109961,-0.203906,-0.178613,9.186621,-0.075879
-0.004199,9.308301,-0.275488,-0.028613,9.211914,-0.203613,-0.120508,9.266895,-0.380176,0.142187,-9.286426,0.302637,0.106543,-9.384570,0.111816,-0.024902,-9.206348,0.127246,-0.027832,-9.225000,0.209766,-0.013770,-9.201465,0.051074,0.176660,-9.215430,-0.098535,0.138770,9.171875,-0.124023,-0.174121,9.110156,-0.202930,-0.179492,9.185449,-0.076953
-0.003125,9.308789,-0.274902,-0.026465,9.208887,-0.204199,-0.119238,9.266309,-0.377344,0.142383,-9.287793,0.299316,0.106445,-9.386230,0.112305,-0.024023,-9.206836,0.127930,-0.029199,-9.224316,0.212109,-0.013477,-9.201562,0.051660,0.174121,-9.214258,-0.097754,0.136230,9.172363,-0.125781,-0.174512,9.112500,-0.204297,-0.181152,9.185742,-0.079590
-0.004199,9.306641,-0.277734,-0.029492,9.209668,-0.205859,-0.121289,9.266504,-0.380566,0.140527,-9.286230,0.299219,0.106836,-9.386133,0.113281,-0.025586,-9.206445,0.127637,-0.026074,-9.224414,0.211426,-0.010742,-9.202051,0.050488,0.178027,-9.216016,-0.098340,0.139160,9.170508,-0.124023,-0.174414,9.111328,-0.203711,-0.177539,9.187012,-0.078516
-0.003906,9.308594,-0.277539,-0.027344,9.209961,-0.204102,-0.120801,9.266504,-0.380664,0.141211,-9.287695,0.300977,0.106641,-9.386523,0.114258,-0.024902,-9.206738,0.128027,-0.027148,-9.222754,0.211914,-0.011230,-9.200391,0.050977,0.176660,-9.212109,-0.098730,0.139355,9.172363,-0.122461,-0.172461,9.111133,-0.203809,-0.177539,9.187012,-0.074512
-0.003418,9.311328,-0.278223,-0.025781,9.212012,-0.206836,-0.118750,9.264355,-0.381055,0.141992,-9.287500,0.302832,0.107422,-9.386914,0.114746,-0.023828,-9.207812,0.131934,-0.030078,-9.223926,0.211035,-0.013965,-9.201465,0.051270,0.173633,-9.213672,-0.098535,0.136426,9.172559,-0.125195,-0.175977,9.112695,-0.201758,-0.180566,9.186230,-0.074805
-0.003809,9.308398,-0.276465,-0.026562,9.210938,-0.204199,-0.118652,9.266309,-0.380469,0.141797,-9.288867,0.302344,0.107715,-9.386035,0.114160,-0.025488,-9.208984,0.129102,-0.028320,-9.222754,0.211719,-0.013965,-9.200391,0.052148,0.175781,-9.214551,-0.098633,0.139063,9.171875,-0.124316,-0.175000,9.112695,-0.203613,-0.178906,9.187109,-0.076172
-0.005078,9.309961,-0.275488,-0.028711,9.212598,-0.202441,-0.120020,9.266699,-0.381934,0.142578,-9.286230,0.299316,0.108008,-9.384473,0.112500,-0.025098,-9.209375,0.128418,-0.029102,-9.223535,0.211328,-0.013867,-9.201465,0.050684,0.175879,-9.214063,-0.097461,0.137598,9.171191,-0.122949,-0.174609,9.112695,-0.201563,-0.179395,9.187109,-0.077637
-0.004980,9.310547,-0.277539,-0.028027,9.213379,-0.206250,-0.120801,9.267285,-0.380957,0.141406,-9.286035,0.301270,0.106641,-9.385938,0.114453,-0.025098,-9.207812,0.131836,-0.027148,-9.223437,0.209668,-0.013477,-9.203027,0.046973,0.176172,-9.213672,-0.101562,0.139355,9.170996,-0.122363,-0.173730,9.112988,-0.201074,-0.177734,9.187012,-0.074707
