x,y,z,qx,qy,qz,qw
0.8396773944046821,0.04949651463885687,0.9412609450473237,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8428326759703159,0.050759466459395476,0.9411612877138984,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.845975379658068,0.05202241827993409,0.9408627129769866,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.849092977729168,0.0532853701004727,0.9403664110430727,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8521730425231976,0.05454832192101131,0.939674360317249,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8552032959983906,0.05581127374154992,0.9387893195167129,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8581716586755095,0.05707422556208853,0.9377148166737103,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8610662977901926,0.05833717738262714,0.9364551350717649,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8638756744618241,0.05960012920316575,0.9350152961712535,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8665885896908966,0.060863081023704364,0.9334010395923913,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8691942290015086,0.06212603284424297,0.931618800235423,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8716822055510375,0.06338898466478159,0.9296756826292223,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8740426015351414,0.0646519364853202,0.9275794326105556,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.876266007723036,0.0659148883058588,0.9253384064469055,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8783435609654491,0.06717784012639741,0.9229615375259357,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8802669795257332,0.06844079194693603,0.9204583007443891,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8820285960932971,0.06970374376747464,0.9178386747383688,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8836213883477552,0.07096669558801325,0.9151131021055682,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8850390069519563,0.07222964740855185,0.9122924477780129,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8862758008623038,0.07349259922909046,0.909387955711255,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8873268398554741,0.07475555104962908,0.9064112040626674,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8881879341817315,0.07601850287016769,0.9033740590375129,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8888556512665007,0.0772814546907063,0.9002886275867689,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8893273293936156,0.0785444065112449,0.8971672091452692,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8896010883157011,0.07980735833178351,0.8940222466025491,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.88967583674939,0.08107031015232213,0.890866276701838,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.889551276725499,0.08233326197286074,0.887711880064923,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8892279047768218,0.08359621379339935,0.8845716310420998,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8887070099588024,0.08485916561393796,0.8814580475871248,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8879906687109832,0.08612211743447656,0.8783835413569789,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8870817365797077,0.08738506925501519,0.8753603682353618,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8859838368350742,0.08864802107555378,0.8724005794771449,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8847013460275197,0.0899109728960924,0.8695159736685341,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8832393765416051,0.09117392471663101,0.866718049694444,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8816037562165511,0.09243687653716962,0.8640179609005701,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.879801005114761,0.09369982835770824,0.8614264706328809,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8778383095309406,0.09496278017824684,0.8589539093317632,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.875723493345418,0.09622573199878545,0.8566101333518571,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8734649868358626,0.09748868381932406,0.8544044856717348,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8710717930717251,0.09875163563986267,0.8523457586500472,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8685534520253616,0.10001458746040129,0.8504421589766038,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8659200025429056,0.10127753928093988,0.848701274958099,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8631819423264823,0.1025404911014785,0.8471300462688963,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8603501860872889,0.10380344292201711,0.8457347362874506,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8574360220363536,0.10506639474255572,0.8445209071286438,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8544510668864156,0.10632934656309434,0.8434933974715639,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8514072195443005,0.10759229838363293,0.8426563032711109,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8483166136783871,0.10885525020417156,0.8420129614303182,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8451915693502459,0.11011820202471016,0.8415659364984793,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.84204454390326,0.11138115384524877,0.8413170104481016,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8388880823040002,0.11264410566578739,0.8412671755714408,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8357347671343083,0.11390705748632599,0.841416630524934,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8325971684334346,0.1151700093068646,0.8417647795372959,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8294877935901745,0.11643296112740323,0.842310234784438,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8264190374847482,0.11769591294794182,0.8430508219217431,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8234031330791716,0.11895886476848044,0.8439835887516404,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8204521026530815,0.12022181658901904,0.8451048169919306,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8175777098794031,0.12148476840955766,0.8464100370979505,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.814791412930898,0.12274772023009628,0.8478940460794879,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8121043188045268,0.12401067205063487,0.8495509282414279,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8095271390457014,0.1252736238711735,0.8513740787654478,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8070701470489228,0.1265365756917121,0.8533562300387614,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8047431371050169,0.1277995275122507,0.8554894806249551,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.802555385358218,0.12906247933278933,0.8577653267614309,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8005156128287376,0.13032543115332793,0.8601746962578989,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.798631950648219,0.13158838297386655,0.862707984660789,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7969119076466615,0.13285133479440514,0.8653550935394199,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7953623404200217,0.13411428661494376,0.8681054707413063,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7939894259978103,0.13537723843548238,0.8709481524561342,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.792798637219641,0.13664019025602098,0.8738718069207246,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7917947209188857,0.1379031420765596,0.8768647795907654,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7909816790004053,0.1391660938970982,0.8799151395992442,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.790362752487782,0.1404290457176368,0.8830107273163837,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7899404086036493,0.14169199753817543,0.886139202821493,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7897163309346183,0.14295494935871403,0.889288095093511,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7896914127200082,0.14421790117925265,0.8924448517241549,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7898657532911318,0.14548085299979124,0.8955968889555013,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.790238657675332,0.14674380482032987,0.8987316418425367,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7908086393663468,0.1480067566408685,0.9018366143407147,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.791573426249959,0.14926970846140708,0.9048994291188539,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7925299696613103,0.1505326602819457,0.9079078768988118,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7936744565377734,0.1517956121024843,0.9108499651252484,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7950023246189384,0.15305856392302292,0.9137139657714697,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.796508280633121,0.15432151574356154,0.9164884620907826,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.7981863213978958,0.15558446756410013,0.9191623941269957,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8000297577505432,0.15684741938463875,0.9217251028026495,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8020312412130133,0.15811037120517735,0.9241663724092256,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8041827932851154,0.15937332302571597,0.9264764713299574,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8064758372491606,0.16063627484625456,0.9286461908329091,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8089012323592732,0.16189922666679318,0.9306668817796834,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8114493102790863,0.1631621784873318,0.9325304891034225,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8141099136225658,0.1644251303078704,0.9342295839186693,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8168724364443314,0.16568808212840902,0.9357573931350828,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8197258665180651,0.1669510339489476,0.9371078264569631,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8226588292344765,0.16821398576948624,0.9382755006609576,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8256596329438314,0.16947693759002486,0.9392557610551666,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8287163155622975,0.17073988941056345,0.9400447000341124,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8318166922563196,0.17200284123110207,0.9406391726555999,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
0.8349484040149399,0.17326579305164067,0.941036809177379,-0.5220466373373909,0.47852653897359776,-0.5179833981497088,0.47976333664000675
