x,y,z,qx,qy,qz,qw
0.967056037696641,0.019312428838694235,0.8568464799371728,0.5,-0.5,0.5,-0.5
0.944959369224649,0.02866884292436104,0.8627221249951913,-0.43450604699915363,0.6558364445981429,-0.5146229823365714,0.3409490271419603
0.9322735346243598,0.0036929993468446717,0.864494293503314,-0.6493991310618479,0.4202522998168223,-0.3443287603177943,0.5320775111699417
0.9227182630904708,0.010169389198292281,0.8366508271774592,-0.4219818725430297,0.34384234736404595,-0.5298966905910814,0.6503177967001063
0.9147585051100614,0.03993375051882028,0.8407679516828253,0.3387712144888744,-0.4977360960921379,0.6600525315804908,-0.4492477027597096
0.9078010588941801,0.04526327992749618,0.8711412851469982,-0.42662804918612546,0.6525912408951579,-0.5241258707123259,0.34264449740891106
0.9015462222262666,0.019944538129900175,0.8895952878327985,-0.5985748678565157,0.6043784276067442,-0.3735652961019068,0.36997812551885956
0.8958183996315641,-0.00946037490525518,0.8778423374806239,-0.6589469651175377,0.44451781496627,-0.33933959724678875,0.5030322525250113
0.8905044338143795,-0.017677181087199765,0.8470074875209305,-0.5634928007093,0.3535485571107243,-0.39682281205458636,0.6324641785483227
0.8855265074960491,0.0006052500521692462,0.8206275962501886,-0.4293705830381663,0.34200820052304354,-0.5207781030730343,0.6538053690174981
0.8808284355061501,0.03248135452463945,0.8157931092940887,-0.3490977096422296,0.4064606669883252,-0.6405278280947212,0.550131454063676
0.8763679658147392,0.058818911925861014,0.8345907078881593,0.34233873655286867,-0.5225451561232299,0.6531741046939529,-0.42791861168309564
0.8721126239380742,0.06583825449265937,0.8662757164518351,-0.390415916656586,0.6260911331613498,-0.5727399632291784,0.35714736386843754
0.8680365712763003,0.050746528516402975,0.8950971147030706,-0.48435414979914304,0.6619343070884055,-0.4616597129243273,0.33780814101257167
0.8641190216217498,0.02093326487194365,0.908289460120614,-0.5967014364760602,0.6061710045612951,-0.3747381589535524,0.36888402128671627
0.8603428961533616,-0.010867731025827932,0.9008474071440042,0.6597926123340342,-0.49907200002834873,0.3389046703008145,-0.4480451673050731
0.8566939594775962,-0.032366000000359885,0.8761929801357476,-0.6417470055803023,0.4081144902153812,-0.34843450114392294,0.5479021282287015
0.8531602756765756,-0.036085253812016105,0.843649589831393,-0.5675450955753223,0.35507007332224494,-0.39398948117648336,0.6297539966063092
0.8497315517545537,-0.021205130336322316,0.8144249506284269,-0.47367157975192736,0.33754148193956784,-0.47207138301834994,0.6624572377448195
0.8463990148828272,0.007086222684306273,0.7977698418164766,-0.393297177703304,0.35545827234327765,-0.5685441198834732,0.6290662368775444
0.8431550159152259,0.03994077070870944,0.7984312652126384,-0.34761039660337006,0.4102690119093335,-0.6432684405729053,0.545024828244631
0.8399928966329595,0.06784199443068795,0.8158447517090281,0.33821692147233784,-0.49122187755948704,0.6611342708004259,-0.4552052910609629
0.8369067589668935,0.08328349193489305,0.8449128394695481,0.3581373550751178,-0.5750928191462066,0.624360443224579,-0.38881862249984234
0.8338913941716255,0.08249791736471722,0.877841708228714,-0.4036968533537267,0.6383871816096783,-0.5538977970533017,0.35026830768462436
0.8309421794766487,0.0659931371123452,0.9063707878571562,-0.473142315556883,0.6624595476890556,-0.4725994492519579,0.33754030495902104
0.8280549251733389,0.037990027619030614,0.9237902968621114,-0.5568264030230532,0.6366515996951496,-0.4015736260637076,0.35122317741296727
0.8252259178157341,0.005090380238978513,0.9263207849713754,0.6288117212583555,-0.5689109603323499,0.35560214638255316,-0.39304357507781357
0.8224517514320967,-0.025400962055953286,0.913664721516986,0.6615648011446322,-0.48790591946590733,0.3379968180941563,-0.4582990056664061
0.8197294015990267,-0.047083789350121835,0.8887498753079298,-0.6488727862271224,0.4192942185431885,-0.34460806878670774,0.5332933006490926
0.8170560376966409,-0.055687571161305766,0.8568464799371729,-0.6015009550075457,0.37174803446018456,-0.37174803446018445,0.6015009550075455
